,time_set,events
6843,2022-03-01 03:00:00,b
6844,2022-03-01 04:00:00,b
6845,2022-03-01 05:00:00,b
6846,2022-03-01 06:00:00,b
6847,2022-03-01 07:00:00,b
6848,2022-03-01 08:00:00,f
6849,2022-03-01 09:00:00,f
6850,2022-03-01 10:00:00,f
6851,2022-03-01 11:00:00,f
6852,2022-03-01 12:00:00,f
6853,2022-03-01 13:00:00,f
6854,2022-03-01 14:00:00,f
6855,2022-03-01 15:00:00,a
6856,2022-03-01 16:00:00,h
6857,2022-03-01 17:00:00,b
6858,2022-03-01 18:00:00,f
6859,2022-03-01 19:00:00,c
6860,2022-03-01 20:00:00,c
6861,2022-03-01 21:00:00,g
6862,2022-03-01 22:00:00,e
6863,2022-03-01 23:00:00,e
6864,2022-03-02 00:00:00,e
6865,2022-03-02 01:00:00,e
6866,2022-03-02 02:00:00,e
6867,2022-03-02 03:00:00,e
6868,2022-03-02 04:00:00,e
6869,2022-03-02 05:00:00,e
6870,2022-03-02 06:00:00,d
6871,2022-03-02 07:00:00,d
6872,2022-03-02 08:00:00,d
6873,2022-03-02 09:00:00,d
6874,2022-03-02 10:00:00,d
6875,2022-03-02 11:00:00,d
6876,2022-03-02 12:00:00,d
6877,2022-03-02 13:00:00,g
6878,2022-03-02 14:00:00,h
6879,2022-03-02 15:00:00,f
6880,2022-03-02 16:00:00,f
6881,2022-03-02 17:00:00,f
6882,2022-03-02 18:00:00,f
6883,2022-03-02 19:00:00,f
6884,2022-03-02 20:00:00,f
6885,2022-03-02 21:00:00,f
6886,2022-03-02 22:00:00,g
6887,2022-03-02 23:00:00,g
6888,2022-03-03 00:00:00,c
6889,2022-03-03 01:00:00,h
6890,2022-03-03 02:00:00,a
6891,2022-03-03 03:00:00,a
6892,2022-03-03 04:00:00,e
6893,2022-03-03 05:00:00,e
6894,2022-03-03 06:00:00,c
6895,2022-03-03 07:00:00,c
6896,2022-03-03 08:00:00,c
6897,2022-03-03 09:00:00,c
6898,2022-03-03 10:00:00,c
6899,2022-03-03 11:00:00,c
6900,2022-03-03 12:00:00,c
6901,2022-03-03 13:00:00,c
6902,2022-03-03 14:00:00,f
6903,2022-03-03 15:00:00,f
6904,2022-03-03 16:00:00,f
6905,2022-03-03 17:00:00,f
6906,2022-03-03 18:00:00,f
6907,2022-03-03 19:00:00,f
6908,2022-03-03 20:00:00,f
6909,2022-03-03 21:00:00,f
6910,2022-03-03 22:00:00,h
6911,2022-03-03 23:00:00,b
6912,2022-03-04 00:00:00,b
6913,2022-03-04 01:00:00,e
6914,2022-03-04 02:00:00,h
6915,2022-03-04 03:00:00,h
6916,2022-03-04 04:00:00,c
6917,2022-03-04 05:00:00,c
6918,2022-03-04 06:00:00,d
6919,2022-03-04 07:00:00,d
6920,2022-03-04 08:00:00,d
6921,2022-03-04 09:00:00,d
6922,2022-03-04 10:00:00,d
6923,2022-03-04 11:00:00,d
6924,2022-03-04 12:00:00,d
6925,2022-03-04 13:00:00,d
6926,2022-03-04 14:00:00,c
6927,2022-03-04 15:00:00,c
6928,2022-03-04 16:00:00,f
6929,2022-03-04 17:00:00,f
6930,2022-03-04 18:00:00,f
6931,2022-03-04 19:00:00,f
6932,2022-03-04 20:00:00,f
6933,2022-03-04 21:00:00,f
6934,2022-03-04 22:00:00,f
6935,2022-03-04 23:00:00,f
6936,2022-03-05 00:00:00,d
6937,2022-03-05 01:00:00,d
6938,2022-03-05 02:00:00,d
6939,2022-03-05 03:00:00,d
6940,2022-03-05 04:00:00,d
6941,2022-03-05 05:00:00,d
6942,2022-03-05 06:00:00,d
6943,2022-03-05 07:00:00,g
6944,2022-03-05 08:00:00,f
6945,2022-03-05 09:00:00,f
6946,2022-03-05 10:00:00,f
6947,2022-03-05 11:00:00,f
6948,2022-03-05 12:00:00,f
6949,2022-03-05 13:00:00,f
6950,2022-03-05 14:00:00,f
6951,2022-03-05 15:00:00,h
6952,2022-03-05 16:00:00,f
6953,2022-03-05 17:00:00,f
6954,2022-03-05 18:00:00,f
6955,2022-03-05 19:00:00,f
6956,2022-03-05 20:00:00,f
6957,2022-03-05 21:00:00,f
6958,2022-03-05 22:00:00,f
6959,2022-03-05 23:00:00,f
6960,2022-03-06 00:00:00,d
6961,2022-03-06 01:00:00,d
6962,2022-03-06 02:00:00,d
6963,2022-03-06 03:00:00,d
6964,2022-03-06 04:00:00,d
6965,2022-03-06 05:00:00,d
6966,2022-03-06 06:00:00,d
6967,2022-03-06 07:00:00,d
6968,2022-03-06 08:00:00,e
6969,2022-03-06 09:00:00,h
6970,2022-03-06 10:00:00,h
6971,2022-03-06 11:00:00,c
6972,2022-03-06 12:00:00,d
6973,2022-03-06 13:00:00,d
6974,2022-03-06 14:00:00,e
6975,2022-03-06 15:00:00,e
6976,2022-03-06 16:00:00,e
6977,2022-03-06 17:00:00,e
6978,2022-03-06 18:00:00,e
6979,2022-03-06 19:00:00,e
6980,2022-03-06 20:00:00,e
6981,2022-03-06 21:00:00,e
6982,2022-03-06 22:00:00,f
6983,2022-03-06 23:00:00,a
6984,2022-03-07 00:00:00,a
6985,2022-03-07 01:00:00,a
6986,2022-03-07 02:00:00,a
6987,2022-03-07 03:00:00,a
6988,2022-03-07 04:00:00,a
6989,2022-03-07 05:00:00,a
6990,2022-03-07 06:00:00,a
6991,2022-03-07 07:00:00,g
6992,2022-03-07 08:00:00,g
6993,2022-03-07 09:00:00,f
6994,2022-03-07 10:00:00,f
6995,2022-03-07 11:00:00,d
6996,2022-03-07 12:00:00,d
6997,2022-03-07 13:00:00,d
6998,2022-03-07 14:00:00,d
6999,2022-03-07 15:00:00,d
7000,2022-03-07 16:00:00,d
7001,2022-03-07 17:00:00,d
7002,2022-03-07 18:00:00,d
7003,2022-03-07 19:00:00,b
7004,2022-03-07 20:00:00,b
7005,2022-03-07 21:00:00,b
7006,2022-03-07 22:00:00,b
7007,2022-03-07 23:00:00,b
7008,2022-03-08 00:00:00,b
7009,2022-03-08 01:00:00,b
7010,2022-03-08 02:00:00,a
7011,2022-03-08 03:00:00,a
7012,2022-03-08 04:00:00,a
7013,2022-03-08 05:00:00,a
7014,2022-03-08 06:00:00,a
7015,2022-03-08 07:00:00,a
7016,2022-03-08 08:00:00,a
7017,2022-03-08 09:00:00,a
7018,2022-03-08 10:00:00,g
7019,2022-03-08 11:00:00,c
7020,2022-03-08 12:00:00,c
7021,2022-03-08 13:00:00,c
7022,2022-03-08 14:00:00,c
7023,2022-03-08 15:00:00,c
7024,2022-03-08 16:00:00,c
7025,2022-03-08 17:00:00,c
7026,2022-03-08 18:00:00,c
7027,2022-03-08 19:00:00,h
7028,2022-03-08 20:00:00,e
7029,2022-03-08 21:00:00,e
7030,2022-03-08 22:00:00,e
7031,2022-03-08 23:00:00,e
7032,2022-03-09 00:00:00,e
7033,2022-03-09 01:00:00,e
7034,2022-03-09 02:00:00,e
7035,2022-03-09 03:00:00,d
7036,2022-03-09 04:00:00,h
7037,2022-03-09 05:00:00,b
7038,2022-03-09 06:00:00,b
7039,2022-03-09 07:00:00,b
7040,2022-03-09 08:00:00,b
7041,2022-03-09 09:00:00,b
7042,2022-03-09 10:00:00,b
7043,2022-03-09 11:00:00,b
7044,2022-03-09 12:00:00,b
7045,2022-03-09 13:00:00,d
7046,2022-03-09 14:00:00,d
7047,2022-03-09 15:00:00,d
7048,2022-03-09 16:00:00,d
7049,2022-03-09 17:00:00,d
7050,2022-03-09 18:00:00,d
7051,2022-03-09 19:00:00,d
7052,2022-03-09 20:00:00,g
7053,2022-03-09 21:00:00,g
7054,2022-03-09 22:00:00,h
7055,2022-03-09 23:00:00,h
7056,2022-03-10 00:00:00,c
7057,2022-03-10 01:00:00,g
7058,2022-03-10 02:00:00,d
7059,2022-03-10 03:00:00,d
7060,2022-03-10 04:00:00,d
7061,2022-03-10 05:00:00,d
7062,2022-03-10 06:00:00,d
7063,2022-03-10 07:00:00,d
7064,2022-03-10 08:00:00,d
7065,2022-03-10 09:00:00,b
7066,2022-03-10 10:00:00,b
7067,2022-03-10 11:00:00,b
7068,2022-03-10 12:00:00,b
7069,2022-03-10 13:00:00,b
7070,2022-03-10 14:00:00,b
7071,2022-03-10 15:00:00,b
7072,2022-03-10 16:00:00,h
7073,2022-03-10 17:00:00,c
7074,2022-03-10 18:00:00,c
7075,2022-03-10 19:00:00,c
7076,2022-03-10 20:00:00,c
7077,2022-03-10 21:00:00,c
7078,2022-03-10 22:00:00,c
7079,2022-03-10 23:00:00,c
7080,2022-03-11 00:00:00,c
7081,2022-03-11 01:00:00,d
7082,2022-03-11 02:00:00,f
7083,2022-03-11 03:00:00,f
7084,2022-03-11 04:00:00,g
7085,2022-03-11 05:00:00,g
7086,2022-03-11 06:00:00,a
7087,2022-03-11 07:00:00,a
7088,2022-03-11 08:00:00,a
7089,2022-03-11 09:00:00,a
7090,2022-03-11 10:00:00,a
7091,2022-03-11 11:00:00,a
7092,2022-03-11 12:00:00,a
7093,2022-03-11 13:00:00,a
7094,2022-03-11 14:00:00,h
7095,2022-03-11 15:00:00,e
7096,2022-03-11 16:00:00,e
7097,2022-03-11 17:00:00,g
7098,2022-03-11 18:00:00,g
7099,2022-03-11 19:00:00,h
7100,2022-03-11 20:00:00,d
7101,2022-03-11 21:00:00,d
7102,2022-03-11 22:00:00,d
7103,2022-03-11 23:00:00,d
7104,2022-03-12 00:00:00,d
7105,2022-03-12 01:00:00,d
7106,2022-03-12 02:00:00,d
7107,2022-03-12 03:00:00,d
7108,2022-03-12 04:00:00,f
7109,2022-03-12 05:00:00,b
7110,2022-03-12 06:00:00,b
7111,2022-03-12 07:00:00,b
7112,2022-03-12 08:00:00,b
7113,2022-03-12 09:00:00,b
7114,2022-03-12 10:00:00,b
7115,2022-03-12 11:00:00,b
7116,2022-03-12 12:00:00,b
7117,2022-03-12 13:00:00,g
7118,2022-03-12 14:00:00,g
7119,2022-03-12 15:00:00,c
7120,2022-03-12 16:00:00,c
7121,2022-03-12 17:00:00,c
7122,2022-03-12 18:00:00,c
7123,2022-03-12 19:00:00,c
7124,2022-03-12 20:00:00,c
7125,2022-03-12 21:00:00,c
7126,2022-03-12 22:00:00,c
7127,2022-03-12 23:00:00,g
7128,2022-03-13 00:00:00,g
7129,2022-03-13 01:00:00,h
7130,2022-03-13 02:00:00,f
7131,2022-03-13 03:00:00,f
7132,2022-03-13 04:00:00,f
7133,2022-03-13 05:00:00,f
7134,2022-03-13 06:00:00,f
7135,2022-03-13 07:00:00,f
7136,2022-03-13 08:00:00,f
7137,2022-03-13 09:00:00,f
7138,2022-03-13 10:00:00,c
7139,2022-03-13 11:00:00,c
7140,2022-03-13 12:00:00,c
7141,2022-03-13 13:00:00,c
7142,2022-03-13 14:00:00,c
7143,2022-03-13 15:00:00,c
7144,2022-03-13 16:00:00,c
7145,2022-03-13 17:00:00,d
7146,2022-03-13 18:00:00,e
7147,2022-03-13 19:00:00,e
7148,2022-03-13 20:00:00,e
7149,2022-03-13 21:00:00,e
7150,2022-03-13 22:00:00,e
7151,2022-03-13 23:00:00,e
7152,2022-03-14 00:00:00,e
7153,2022-03-14 01:00:00,f
7154,2022-03-14 02:00:00,f
7155,2022-03-14 03:00:00,g
7156,2022-03-14 04:00:00,g
7157,2022-03-14 05:00:00,b
7158,2022-03-14 06:00:00,b
7159,2022-03-14 07:00:00,b
7160,2022-03-14 08:00:00,b
7161,2022-03-14 09:00:00,b
7162,2022-03-14 10:00:00,b
7163,2022-03-14 11:00:00,b
7164,2022-03-14 12:00:00,a
7165,2022-03-14 13:00:00,h
7166,2022-03-14 14:00:00,h
7167,2022-03-14 15:00:00,c
7168,2022-03-14 16:00:00,c
7169,2022-03-14 17:00:00,c
7170,2022-03-14 18:00:00,c
7171,2022-03-14 19:00:00,c
7172,2022-03-14 20:00:00,c
7173,2022-03-14 21:00:00,c
7174,2022-03-14 22:00:00,c
7175,2022-03-14 23:00:00,h
7176,2022-03-15 00:00:00,b
7177,2022-03-15 01:00:00,d
7178,2022-03-15 02:00:00,d
7179,2022-03-15 03:00:00,f
7180,2022-03-15 04:00:00,f
7181,2022-03-15 05:00:00,g
7182,2022-03-15 06:00:00,c
7183,2022-03-15 07:00:00,c
7184,2022-03-15 08:00:00,d
7185,2022-03-15 09:00:00,d
7186,2022-03-15 10:00:00,d
7187,2022-03-15 11:00:00,d
7188,2022-03-15 12:00:00,d
7189,2022-03-15 13:00:00,d
7190,2022-03-15 14:00:00,d
7191,2022-03-15 15:00:00,d
7192,2022-03-15 16:00:00,h
7193,2022-03-15 17:00:00,h
7194,2022-03-15 18:00:00,d
7195,2022-03-15 19:00:00,d
7196,2022-03-15 20:00:00,d
7197,2022-03-15 21:00:00,d
7198,2022-03-15 22:00:00,d
7199,2022-03-15 23:00:00,d
7200,2022-03-16 00:00:00,d
7201,2022-03-16 01:00:00,d
7202,2022-03-16 02:00:00,f
7203,2022-03-16 03:00:00,g
7204,2022-03-16 04:00:00,g
7205,2022-03-16 05:00:00,b
7206,2022-03-16 06:00:00,b
7207,2022-03-16 07:00:00,b
7208,2022-03-16 08:00:00,b
7209,2022-03-16 09:00:00,b
7210,2022-03-16 10:00:00,b
7211,2022-03-16 11:00:00,b
7212,2022-03-16 12:00:00,g
7213,2022-03-16 13:00:00,g
7214,2022-03-16 14:00:00,d
7215,2022-03-16 15:00:00,h
7216,2022-03-16 16:00:00,e
7217,2022-03-16 17:00:00,e
7218,2022-03-16 18:00:00,e
7219,2022-03-16 19:00:00,e
7220,2022-03-16 20:00:00,e
7221,2022-03-16 21:00:00,e
7222,2022-03-16 22:00:00,e
7223,2022-03-16 23:00:00,h
7224,2022-03-17 00:00:00,f
7225,2022-03-17 01:00:00,f
7226,2022-03-17 02:00:00,f
7227,2022-03-17 03:00:00,f
7228,2022-03-17 04:00:00,f
7229,2022-03-17 05:00:00,f
7230,2022-03-17 06:00:00,f
7231,2022-03-17 07:00:00,e
7232,2022-03-17 08:00:00,e
7233,2022-03-17 09:00:00,e
7234,2022-03-17 10:00:00,e
7235,2022-03-17 11:00:00,e
7236,2022-03-17 12:00:00,e
7237,2022-03-17 13:00:00,e
7238,2022-03-17 14:00:00,h
7239,2022-03-17 15:00:00,h
7240,2022-03-17 16:00:00,d
7241,2022-03-17 17:00:00,d
7242,2022-03-17 18:00:00,d
7243,2022-03-17 19:00:00,d
7244,2022-03-17 20:00:00,d
7245,2022-03-17 21:00:00,d
7246,2022-03-17 22:00:00,d
7247,2022-03-17 23:00:00,d
7248,2022-03-18 00:00:00,b
7249,2022-03-18 01:00:00,f
7250,2022-03-18 02:00:00,f
7251,2022-03-18 03:00:00,f
7252,2022-03-18 04:00:00,f
7253,2022-03-18 05:00:00,f
7254,2022-03-18 06:00:00,f
7255,2022-03-18 07:00:00,f
7256,2022-03-18 08:00:00,f
7257,2022-03-18 09:00:00,h
7258,2022-03-18 10:00:00,h
7259,2022-03-18 11:00:00,g
7260,2022-03-18 12:00:00,c
7261,2022-03-18 13:00:00,c
7262,2022-03-18 14:00:00,e
7263,2022-03-18 15:00:00,h
7264,2022-03-18 16:00:00,h
7265,2022-03-18 17:00:00,f
7266,2022-03-18 18:00:00,f
7267,2022-03-18 19:00:00,g
7268,2022-03-18 20:00:00,g
7269,2022-03-18 21:00:00,d
7270,2022-03-18 22:00:00,d
7271,2022-03-18 23:00:00,d
7272,2022-03-19 00:00:00,d
7273,2022-03-19 01:00:00,d
7274,2022-03-19 02:00:00,d
7275,2022-03-19 03:00:00,d
7276,2022-03-19 04:00:00,d
7277,2022-03-19 05:00:00,h
7278,2022-03-19 06:00:00,h
7279,2022-03-19 07:00:00,f
7280,2022-03-19 08:00:00,f
7281,2022-03-19 09:00:00,f
7282,2022-03-19 10:00:00,f
7283,2022-03-19 11:00:00,f
7284,2022-03-19 12:00:00,f
7285,2022-03-19 13:00:00,f
7286,2022-03-19 14:00:00,f
7287,2022-03-19 15:00:00,c
7288,2022-03-19 16:00:00,d
7289,2022-03-19 17:00:00,d
7290,2022-03-19 18:00:00,d
7291,2022-03-19 19:00:00,d
7292,2022-03-19 20:00:00,d
7293,2022-03-19 21:00:00,d
7294,2022-03-19 22:00:00,d
7295,2022-03-19 23:00:00,b
7296,2022-03-20 00:00:00,b
7297,2022-03-20 01:00:00,h
7298,2022-03-20 02:00:00,e
7299,2022-03-20 03:00:00,e
7300,2022-03-20 04:00:00,d
7301,2022-03-20 05:00:00,d
7302,2022-03-20 06:00:00,c
7303,2022-03-20 07:00:00,a
7304,2022-03-20 08:00:00,a
7305,2022-03-20 09:00:00,d
7306,2022-03-20 10:00:00,d
7307,2022-03-20 11:00:00,d
7308,2022-03-20 12:00:00,d
7309,2022-03-20 13:00:00,d
7310,2022-03-20 14:00:00,d
7311,2022-03-20 15:00:00,d
7312,2022-03-20 16:00:00,d
7313,2022-03-20 17:00:00,g
7314,2022-03-20 18:00:00,g
7315,2022-03-20 19:00:00,b
7316,2022-03-20 20:00:00,b
7317,2022-03-20 21:00:00,g
7318,2022-03-20 22:00:00,c
7319,2022-03-20 23:00:00,b
7320,2022-03-21 00:00:00,b
7321,2022-03-21 01:00:00,b
7322,2022-03-21 02:00:00,b
7323,2022-03-21 03:00:00,b
7324,2022-03-21 04:00:00,b
7325,2022-03-21 05:00:00,b
7326,2022-03-21 06:00:00,b
7327,2022-03-21 07:00:00,h
7328,2022-03-21 08:00:00,c
7329,2022-03-21 09:00:00,c
7330,2022-03-21 10:00:00,c
7331,2022-03-21 11:00:00,c
7332,2022-03-21 12:00:00,c
7333,2022-03-21 13:00:00,c
7334,2022-03-21 14:00:00,c
7335,2022-03-21 15:00:00,c
7336,2022-03-21 16:00:00,h
7337,2022-03-21 17:00:00,b
7338,2022-03-21 18:00:00,b
7339,2022-03-21 19:00:00,b
7340,2022-03-21 20:00:00,b
7341,2022-03-21 21:00:00,b
7342,2022-03-21 22:00:00,b
7343,2022-03-21 23:00:00,b
7344,2022-03-22 00:00:00,d
7345,2022-03-22 01:00:00,d
7346,2022-03-22 02:00:00,d
7347,2022-03-22 03:00:00,d
7348,2022-03-22 04:00:00,d
7349,2022-03-22 05:00:00,d
7350,2022-03-22 06:00:00,d
7351,2022-03-22 07:00:00,f
7352,2022-03-22 08:00:00,f
7353,2022-03-22 09:00:00,g
7354,2022-03-22 10:00:00,e
7355,2022-03-22 11:00:00,e
7356,2022-03-22 12:00:00,f
7357,2022-03-22 13:00:00,g
7358,2022-03-22 14:00:00,f
7359,2022-03-22 15:00:00,h
7360,2022-03-22 16:00:00,c
7361,2022-03-22 17:00:00,c
7362,2022-03-22 18:00:00,c
7363,2022-03-22 19:00:00,c
7364,2022-03-22 20:00:00,c
7365,2022-03-22 21:00:00,c
7366,2022-03-22 22:00:00,c
7367,2022-03-22 23:00:00,f
7368,2022-03-23 00:00:00,f
7369,2022-03-23 01:00:00,f
7370,2022-03-23 02:00:00,f
7371,2022-03-23 03:00:00,f
7372,2022-03-23 04:00:00,f
7373,2022-03-23 05:00:00,f
7374,2022-03-23 06:00:00,d
7375,2022-03-23 07:00:00,d
7376,2022-03-23 08:00:00,h
7377,2022-03-23 09:00:00,h
7378,2022-03-23 10:00:00,e
7379,2022-03-23 11:00:00,e
7380,2022-03-23 12:00:00,e
7381,2022-03-23 13:00:00,e
7382,2022-03-23 14:00:00,e
7383,2022-03-23 15:00:00,e
7384,2022-03-23 16:00:00,e
7385,2022-03-23 17:00:00,e
7386,2022-03-23 18:00:00,a
7387,2022-03-23 19:00:00,a
7388,2022-03-23 20:00:00,b
7389,2022-03-23 21:00:00,g
7390,2022-03-23 22:00:00,g
7391,2022-03-23 23:00:00,b
7392,2022-03-24 00:00:00,b
7393,2022-03-24 01:00:00,b
7394,2022-03-24 02:00:00,b
7395,2022-03-24 03:00:00,b
7396,2022-03-24 04:00:00,b
7397,2022-03-24 05:00:00,b
7398,2022-03-24 06:00:00,b
7399,2022-03-24 07:00:00,f
7400,2022-03-24 08:00:00,f
7401,2022-03-24 09:00:00,f
7402,2022-03-24 10:00:00,f
7403,2022-03-24 11:00:00,f
7404,2022-03-24 12:00:00,f
7405,2022-03-24 13:00:00,f
7406,2022-03-24 14:00:00,d
7407,2022-03-24 15:00:00,h
7408,2022-03-24 16:00:00,c
7409,2022-03-24 17:00:00,e
7410,2022-03-24 18:00:00,e
7411,2022-03-24 19:00:00,e
7412,2022-03-24 20:00:00,e
7413,2022-03-24 21:00:00,e
7414,2022-03-24 22:00:00,e
7415,2022-03-24 23:00:00,e
7416,2022-03-25 00:00:00,d
7417,2022-03-25 01:00:00,d
7418,2022-03-25 02:00:00,d
7419,2022-03-25 03:00:00,d
7420,2022-03-25 04:00:00,d
7421,2022-03-25 05:00:00,d
7422,2022-03-25 06:00:00,d
7423,2022-03-25 07:00:00,e
7424,2022-03-25 08:00:00,e
7425,2022-03-25 09:00:00,e
7426,2022-03-25 10:00:00,e
7427,2022-03-25 11:00:00,e
7428,2022-03-25 12:00:00,e
7429,2022-03-25 13:00:00,e
7430,2022-03-25 14:00:00,e
7431,2022-03-25 15:00:00,f
7432,2022-03-25 16:00:00,f
7433,2022-03-25 17:00:00,f
7434,2022-03-25 18:00:00,f
7435,2022-03-25 19:00:00,f
7436,2022-03-25 20:00:00,f
7437,2022-03-25 21:00:00,f
7438,2022-03-25 22:00:00,c
7439,2022-03-25 23:00:00,c
7440,2022-03-26 00:00:00,c
7441,2022-03-26 01:00:00,c
7442,2022-03-26 02:00:00,c
7443,2022-03-26 03:00:00,c
7444,2022-03-26 04:00:00,c
7445,2022-03-26 05:00:00,c
7446,2022-03-26 06:00:00,g
7447,2022-03-26 07:00:00,h
7448,2022-03-26 08:00:00,e
7449,2022-03-26 09:00:00,e
7450,2022-03-26 10:00:00,e
7451,2022-03-26 11:00:00,e
7452,2022-03-26 12:00:00,e
7453,2022-03-26 13:00:00,e
7454,2022-03-26 14:00:00,e
7455,2022-03-26 15:00:00,h
7456,2022-03-26 16:00:00,h
7457,2022-03-26 17:00:00,f
7458,2022-03-26 18:00:00,f
7459,2022-03-26 19:00:00,f
7460,2022-03-26 20:00:00,f
7461,2022-03-26 21:00:00,f
7462,2022-03-26 22:00:00,f
7463,2022-03-26 23:00:00,f
7464,2022-03-27 00:00:00,b
7465,2022-03-27 01:00:00,b
7466,2022-03-27 02:00:00,d
7467,2022-03-27 03:00:00,d
7468,2022-03-27 04:00:00,d
7469,2022-03-27 05:00:00,d
7470,2022-03-27 06:00:00,d
7471,2022-03-27 07:00:00,d
7472,2022-03-27 08:00:00,d
7473,2022-03-27 09:00:00,d
7474,2022-03-27 10:00:00,a
7475,2022-03-27 11:00:00,a
7476,2022-03-27 12:00:00,a
7477,2022-03-27 13:00:00,a
7478,2022-03-27 14:00:00,a
7479,2022-03-27 15:00:00,a
7480,2022-03-27 16:00:00,a
7481,2022-03-27 17:00:00,a
7482,2022-03-27 18:00:00,g
7483,2022-03-27 19:00:00,g
7484,2022-03-27 20:00:00,b
7485,2022-03-27 21:00:00,b
7486,2022-03-27 22:00:00,b
7487,2022-03-27 23:00:00,b
7488,2022-03-28 00:00:00,b
7489,2022-03-28 01:00:00,b
7490,2022-03-28 02:00:00,b
7491,2022-03-28 03:00:00,b
7492,2022-03-28 04:00:00,g
7493,2022-03-28 05:00:00,h
7494,2022-03-28 06:00:00,h
7495,2022-03-28 07:00:00,c
7496,2022-03-28 08:00:00,c
7497,2022-03-28 09:00:00,c
7498,2022-03-28 10:00:00,c
7499,2022-03-28 11:00:00,c
7500,2022-03-28 12:00:00,c
7501,2022-03-28 13:00:00,c
7502,2022-03-28 14:00:00,g
7503,2022-03-28 15:00:00,g
7504,2022-03-28 16:00:00,d
7505,2022-03-28 17:00:00,d
7506,2022-03-28 18:00:00,d
7507,2022-03-28 19:00:00,d
7508,2022-03-28 20:00:00,d
7509,2022-03-28 21:00:00,d
7510,2022-03-28 22:00:00,d
7511,2022-03-28 23:00:00,h
7512,2022-03-29 00:00:00,h
7513,2022-03-29 01:00:00,g
7514,2022-03-29 02:00:00,h
7515,2022-03-29 03:00:00,g
7516,2022-03-29 04:00:00,h
7517,2022-03-29 05:00:00,b
7518,2022-03-29 06:00:00,b
7519,2022-03-29 07:00:00,b
7520,2022-03-29 08:00:00,b
7521,2022-03-29 09:00:00,b
7522,2022-03-29 10:00:00,b
7523,2022-03-29 11:00:00,b
7524,2022-03-29 12:00:00,b
7525,2022-03-29 13:00:00,d
7526,2022-03-29 14:00:00,d
7527,2022-03-29 15:00:00,d
7528,2022-03-29 16:00:00,d
7529,2022-03-29 17:00:00,d
7530,2022-03-29 18:00:00,d
7531,2022-03-29 19:00:00,d
7532,2022-03-29 20:00:00,d
7533,2022-03-29 21:00:00,f
7534,2022-03-29 22:00:00,f
7535,2022-03-29 23:00:00,f
7536,2022-03-30 00:00:00,f
7537,2022-03-30 01:00:00,f
7538,2022-03-30 02:00:00,f
7539,2022-03-30 03:00:00,f
7540,2022-03-30 04:00:00,f
7541,2022-03-30 05:00:00,h
7542,2022-03-30 06:00:00,h
7543,2022-03-30 07:00:00,g
7544,2022-03-30 08:00:00,g
7545,2022-03-30 09:00:00,d
7546,2022-03-30 10:00:00,h
7547,2022-03-30 11:00:00,e
7548,2022-03-30 12:00:00,e
7549,2022-03-30 13:00:00,e
7550,2022-03-30 14:00:00,e
7551,2022-03-30 15:00:00,e
7552,2022-03-30 16:00:00,e
7553,2022-03-30 17:00:00,e
7554,2022-03-30 18:00:00,f
7555,2022-03-30 19:00:00,a
7556,2022-03-30 20:00:00,h
7557,2022-03-30 21:00:00,h
7558,2022-03-30 22:00:00,c
7559,2022-03-30 23:00:00,c
7560,2022-03-31 00:00:00,c
7561,2022-03-31 01:00:00,c
7562,2022-03-31 02:00:00,c
7563,2022-03-31 03:00:00,c
7564,2022-03-31 04:00:00,c
7565,2022-03-31 05:00:00,b
7566,2022-03-31 06:00:00,d
7567,2022-03-31 07:00:00,d
7568,2022-03-31 08:00:00,c
7569,2022-03-31 09:00:00,c
7570,2022-03-31 10:00:00,e
7571,2022-03-31 11:00:00,e
7572,2022-03-31 12:00:00,e
7573,2022-03-31 13:00:00,e
7574,2022-03-31 14:00:00,e
7575,2022-03-31 15:00:00,e
7576,2022-03-31 16:00:00,e
7577,2022-03-31 17:00:00,d
7578,2022-03-31 18:00:00,d
7579,2022-03-31 19:00:00,d
7580,2022-03-31 20:00:00,d
7581,2022-03-31 21:00:00,d
7582,2022-03-31 22:00:00,d
7583,2022-03-31 23:00:00,d
7584,2022-04-01 00:00:00,c
7585,2022-04-01 01:00:00,c
7586,2022-04-01 02:00:00,f
7587,2022-04-01 03:00:00,f
7588,2022-04-01 04:00:00,f
7589,2022-04-01 05:00:00,f
7590,2022-04-01 06:00:00,f
7591,2022-04-01 07:00:00,f
7592,2022-04-01 08:00:00,f
7593,2022-04-01 09:00:00,f
7594,2022-04-01 10:00:00,d
7595,2022-04-01 11:00:00,d
7596,2022-04-01 12:00:00,h
7597,2022-04-01 13:00:00,g
7598,2022-04-01 14:00:00,e
7599,2022-04-01 15:00:00,e
7600,2022-04-01 16:00:00,e
7601,2022-04-01 17:00:00,e
7602,2022-04-01 18:00:00,e
7603,2022-04-01 19:00:00,e
7604,2022-04-01 20:00:00,e
7605,2022-04-01 21:00:00,a
7606,2022-04-01 22:00:00,a
7607,2022-04-01 23:00:00,h
7608,2022-04-02 00:00:00,h
7609,2022-04-02 01:00:00,f
7610,2022-04-02 02:00:00,f
7611,2022-04-02 03:00:00,f
7612,2022-04-02 04:00:00,f
7613,2022-04-02 05:00:00,f
7614,2022-04-02 06:00:00,f
7615,2022-04-02 07:00:00,f
7616,2022-04-02 08:00:00,f
7617,2022-04-02 09:00:00,c
7618,2022-04-02 10:00:00,c
7619,2022-04-02 11:00:00,c
