,time_set,events
6874,2022-03-02 10:00:00,c
6875,2022-03-02 11:00:00,c
6876,2022-03-02 12:00:00,g
6877,2022-03-02 13:00:00,g
6878,2022-03-02 14:00:00,f
6879,2022-03-02 15:00:00,f
6880,2022-03-02 16:00:00,f
6881,2022-03-02 17:00:00,f
6882,2022-03-02 18:00:00,f
6883,2022-03-02 19:00:00,f
6884,2022-03-02 20:00:00,f
6885,2022-03-02 21:00:00,a
6886,2022-03-02 22:00:00,a
6887,2022-03-02 23:00:00,f
6888,2022-03-03 00:00:00,f
6889,2022-03-03 01:00:00,f
6890,2022-03-03 02:00:00,f
6891,2022-03-03 03:00:00,f
6892,2022-03-03 04:00:00,f
6893,2022-03-03 05:00:00,f
6894,2022-03-03 06:00:00,f
6895,2022-03-03 07:00:00,b
6896,2022-03-03 08:00:00,h
6897,2022-03-03 09:00:00,c
6898,2022-03-03 10:00:00,b
6899,2022-03-03 11:00:00,b
6900,2022-03-03 12:00:00,d
6901,2022-03-03 13:00:00,d
6902,2022-03-03 14:00:00,d
6903,2022-03-03 15:00:00,d
6904,2022-03-03 16:00:00,d
6905,2022-03-03 17:00:00,d
6906,2022-03-03 18:00:00,d
6907,2022-03-03 19:00:00,c
6908,2022-03-03 20:00:00,b
6909,2022-03-03 21:00:00,b
6910,2022-03-03 22:00:00,b
6911,2022-03-03 23:00:00,b
6912,2022-03-04 00:00:00,b
6913,2022-03-04 01:00:00,b
6914,2022-03-04 02:00:00,b
6915,2022-03-04 03:00:00,d
6916,2022-03-04 04:00:00,d
6917,2022-03-04 05:00:00,d
6918,2022-03-04 06:00:00,d
6919,2022-03-04 07:00:00,d
6920,2022-03-04 08:00:00,d
6921,2022-03-04 09:00:00,d
6922,2022-03-04 10:00:00,c
6923,2022-03-04 11:00:00,c
6924,2022-03-04 12:00:00,h
6925,2022-03-04 13:00:00,h
6926,2022-03-04 14:00:00,e
6927,2022-03-04 15:00:00,e
6928,2022-03-04 16:00:00,e
6929,2022-03-04 17:00:00,e
6930,2022-03-04 18:00:00,e
6931,2022-03-04 19:00:00,e
6932,2022-03-04 20:00:00,e
6933,2022-03-04 21:00:00,e
6934,2022-03-04 22:00:00,d
6935,2022-03-04 23:00:00,d
6936,2022-03-05 00:00:00,d
6937,2022-03-05 01:00:00,d
6938,2022-03-05 02:00:00,d
6939,2022-03-05 03:00:00,d
6940,2022-03-05 04:00:00,d
6941,2022-03-05 05:00:00,d
6942,2022-03-05 06:00:00,g
6943,2022-03-05 07:00:00,c
6944,2022-03-05 08:00:00,c
6945,2022-03-05 09:00:00,c
6946,2022-03-05 10:00:00,c
6947,2022-03-05 11:00:00,c
6948,2022-03-05 12:00:00,c
6949,2022-03-05 13:00:00,c
6950,2022-03-05 14:00:00,a
6951,2022-03-05 15:00:00,a
6952,2022-03-05 16:00:00,f
6953,2022-03-05 17:00:00,f
6954,2022-03-05 18:00:00,f
6955,2022-03-05 19:00:00,f
6956,2022-03-05 20:00:00,f
6957,2022-03-05 21:00:00,f
6958,2022-03-05 22:00:00,f
6959,2022-03-05 23:00:00,f
6960,2022-03-06 00:00:00,b
6961,2022-03-06 01:00:00,b
6962,2022-03-06 02:00:00,b
6963,2022-03-06 03:00:00,b
6964,2022-03-06 04:00:00,b
6965,2022-03-06 05:00:00,b
6966,2022-03-06 06:00:00,b
6967,2022-03-06 07:00:00,g
6968,2022-03-06 08:00:00,g
6969,2022-03-06 09:00:00,h
6970,2022-03-06 10:00:00,e
6971,2022-03-06 11:00:00,c
6972,2022-03-06 12:00:00,c
6973,2022-03-06 13:00:00,c
6974,2022-03-06 14:00:00,c
6975,2022-03-06 15:00:00,c
6976,2022-03-06 16:00:00,c
6977,2022-03-06 17:00:00,c
6978,2022-03-06 18:00:00,c
6979,2022-03-06 19:00:00,b
6980,2022-03-06 20:00:00,b
6981,2022-03-06 21:00:00,b
6982,2022-03-06 22:00:00,b
6983,2022-03-06 23:00:00,b
6984,2022-03-07 00:00:00,b
6985,2022-03-07 01:00:00,b
6986,2022-03-07 02:00:00,b
6987,2022-03-07 03:00:00,f
6988,2022-03-07 04:00:00,f
6989,2022-03-07 05:00:00,b
6990,2022-03-07 06:00:00,b
6991,2022-03-07 07:00:00,b
6992,2022-03-07 08:00:00,b
6993,2022-03-07 09:00:00,b
6994,2022-03-07 10:00:00,b
6995,2022-03-07 11:00:00,b
6996,2022-03-07 12:00:00,c
6997,2022-03-07 13:00:00,c
6998,2022-03-07 14:00:00,c
6999,2022-03-07 15:00:00,c
7000,2022-03-07 16:00:00,c
7001,2022-03-07 17:00:00,c
7002,2022-03-07 18:00:00,c
7003,2022-03-07 19:00:00,c
7004,2022-03-07 20:00:00,h
7005,2022-03-07 21:00:00,h
7006,2022-03-07 22:00:00,f
7007,2022-03-07 23:00:00,e
7008,2022-03-08 00:00:00,e
7009,2022-03-08 01:00:00,e
7010,2022-03-08 02:00:00,e
7011,2022-03-08 03:00:00,e
7012,2022-03-08 04:00:00,e
7013,2022-03-08 05:00:00,e
7014,2022-03-08 06:00:00,b
7015,2022-03-08 07:00:00,b
7016,2022-03-08 08:00:00,b
7017,2022-03-08 09:00:00,b
7018,2022-03-08 10:00:00,b
7019,2022-03-08 11:00:00,b
7020,2022-03-08 12:00:00,b
7021,2022-03-08 13:00:00,b
7022,2022-03-08 14:00:00,d
7023,2022-03-08 15:00:00,c
7024,2022-03-08 16:00:00,c
7025,2022-03-08 17:00:00,c
7026,2022-03-08 18:00:00,c
7027,2022-03-08 19:00:00,c
7028,2022-03-08 20:00:00,c
7029,2022-03-08 21:00:00,c
7030,2022-03-08 22:00:00,c
7031,2022-03-08 23:00:00,d
7032,2022-03-09 00:00:00,f
7033,2022-03-09 01:00:00,f
7034,2022-03-09 02:00:00,f
7035,2022-03-09 03:00:00,f
7036,2022-03-09 04:00:00,f
7037,2022-03-09 05:00:00,f
7038,2022-03-09 06:00:00,f
7039,2022-03-09 07:00:00,c
7040,2022-03-09 08:00:00,c
7041,2022-03-09 09:00:00,c
7042,2022-03-09 10:00:00,c
7043,2022-03-09 11:00:00,c
7044,2022-03-09 12:00:00,c
7045,2022-03-09 13:00:00,c
7046,2022-03-09 14:00:00,c
7047,2022-03-09 15:00:00,h
7048,2022-03-09 16:00:00,g
7049,2022-03-09 17:00:00,e
7050,2022-03-09 18:00:00,e
7051,2022-03-09 19:00:00,e
7052,2022-03-09 20:00:00,e
7053,2022-03-09 21:00:00,e
7054,2022-03-09 22:00:00,e
7055,2022-03-09 23:00:00,e
7056,2022-03-10 00:00:00,h
7057,2022-03-10 01:00:00,b
7058,2022-03-10 02:00:00,b
7059,2022-03-10 03:00:00,b
7060,2022-03-10 04:00:00,b
7061,2022-03-10 05:00:00,b
7062,2022-03-10 06:00:00,b
7063,2022-03-10 07:00:00,b
7064,2022-03-10 08:00:00,b
7065,2022-03-10 09:00:00,h
7066,2022-03-10 10:00:00,b
7067,2022-03-10 11:00:00,b
7068,2022-03-10 12:00:00,b
7069,2022-03-10 13:00:00,b
7070,2022-03-10 14:00:00,b
7071,2022-03-10 15:00:00,b
7072,2022-03-10 16:00:00,b
7073,2022-03-10 17:00:00,a
7074,2022-03-10 18:00:00,c
7075,2022-03-10 19:00:00,c
7076,2022-03-10 20:00:00,c
7077,2022-03-10 21:00:00,c
7078,2022-03-10 22:00:00,c
7079,2022-03-10 23:00:00,c
7080,2022-03-11 00:00:00,c
7081,2022-03-11 01:00:00,c
7082,2022-03-11 02:00:00,g
7083,2022-03-11 03:00:00,d
7084,2022-03-11 04:00:00,e
7085,2022-03-11 05:00:00,e
7086,2022-03-11 06:00:00,e
7087,2022-03-11 07:00:00,e
7088,2022-03-11 08:00:00,e
7089,2022-03-11 09:00:00,e
7090,2022-03-11 10:00:00,e
7091,2022-03-11 11:00:00,e
7092,2022-03-11 12:00:00,f
7093,2022-03-11 13:00:00,f
7094,2022-03-11 14:00:00,f
7095,2022-03-11 15:00:00,f
7096,2022-03-11 16:00:00,f
7097,2022-03-11 17:00:00,f
7098,2022-03-11 18:00:00,f
7099,2022-03-11 19:00:00,e
7100,2022-03-11 20:00:00,e
7101,2022-03-11 21:00:00,e
7102,2022-03-11 22:00:00,e
7103,2022-03-11 23:00:00,e
7104,2022-03-12 00:00:00,e
7105,2022-03-12 01:00:00,e
7106,2022-03-12 02:00:00,h
7107,2022-03-12 03:00:00,c
7108,2022-03-12 04:00:00,a
7109,2022-03-12 05:00:00,a
7110,2022-03-12 06:00:00,a
7111,2022-03-12 07:00:00,a
7112,2022-03-12 08:00:00,a
7113,2022-03-12 09:00:00,a
7114,2022-03-12 10:00:00,a
7115,2022-03-12 11:00:00,h
7116,2022-03-12 12:00:00,h
7117,2022-03-12 13:00:00,f
7118,2022-03-12 14:00:00,f
7119,2022-03-12 15:00:00,f
7120,2022-03-12 16:00:00,f
7121,2022-03-12 17:00:00,f
7122,2022-03-12 18:00:00,f
7123,2022-03-12 19:00:00,f
7124,2022-03-12 20:00:00,h
7125,2022-03-12 21:00:00,d
7126,2022-03-12 22:00:00,d
7127,2022-03-12 23:00:00,d
7128,2022-03-13 00:00:00,d
7129,2022-03-13 01:00:00,d
7130,2022-03-13 02:00:00,d
7131,2022-03-13 03:00:00,d
7132,2022-03-13 04:00:00,b
7133,2022-03-13 05:00:00,b
7134,2022-03-13 06:00:00,b
7135,2022-03-13 07:00:00,b
7136,2022-03-13 08:00:00,b
7137,2022-03-13 09:00:00,b
7138,2022-03-13 10:00:00,b
7139,2022-03-13 11:00:00,b
7140,2022-03-13 12:00:00,g
7141,2022-03-13 13:00:00,g
7142,2022-03-13 14:00:00,c
7143,2022-03-13 15:00:00,e
7144,2022-03-13 16:00:00,e
7145,2022-03-13 17:00:00,g
7146,2022-03-13 18:00:00,g
7147,2022-03-13 19:00:00,h
7148,2022-03-13 20:00:00,f
7149,2022-03-13 21:00:00,f
7150,2022-03-13 22:00:00,d
7151,2022-03-13 23:00:00,d
7152,2022-03-14 00:00:00,d
7153,2022-03-14 01:00:00,d
7154,2022-03-14 02:00:00,d
7155,2022-03-14 03:00:00,d
7156,2022-03-14 04:00:00,d
7157,2022-03-14 05:00:00,d
7158,2022-03-14 06:00:00,c
7159,2022-03-14 07:00:00,c
7160,2022-03-14 08:00:00,c
7161,2022-03-14 09:00:00,c
7162,2022-03-14 10:00:00,c
7163,2022-03-14 11:00:00,c
7164,2022-03-14 12:00:00,c
7165,2022-03-14 13:00:00,h
7166,2022-03-14 14:00:00,f
7167,2022-03-14 15:00:00,f
7168,2022-03-14 16:00:00,e
7169,2022-03-14 17:00:00,e
7170,2022-03-14 18:00:00,g
7171,2022-03-14 19:00:00,g
7172,2022-03-14 20:00:00,d
7173,2022-03-14 21:00:00,d
7174,2022-03-14 22:00:00,e
7175,2022-03-14 23:00:00,e
7176,2022-03-15 00:00:00,e
7177,2022-03-15 01:00:00,e
7178,2022-03-15 02:00:00,e
7179,2022-03-15 03:00:00,e
7180,2022-03-15 04:00:00,e
7181,2022-03-15 05:00:00,e
7182,2022-03-15 06:00:00,h
7183,2022-03-15 07:00:00,h
7184,2022-03-15 08:00:00,f
7185,2022-03-15 09:00:00,f
7186,2022-03-15 10:00:00,b
7187,2022-03-15 11:00:00,b
7188,2022-03-15 12:00:00,b
7189,2022-03-15 13:00:00,b
7190,2022-03-15 14:00:00,b
7191,2022-03-15 15:00:00,b
7192,2022-03-15 16:00:00,b
7193,2022-03-15 17:00:00,e
7194,2022-03-15 18:00:00,e
7195,2022-03-15 19:00:00,e
7196,2022-03-15 20:00:00,e
7197,2022-03-15 21:00:00,e
7198,2022-03-15 22:00:00,e
7199,2022-03-15 23:00:00,e
7200,2022-03-16 00:00:00,c
7201,2022-03-16 01:00:00,c
7202,2022-03-16 02:00:00,c
7203,2022-03-16 03:00:00,c
7204,2022-03-16 04:00:00,c
7205,2022-03-16 05:00:00,c
7206,2022-03-16 06:00:00,c
7207,2022-03-16 07:00:00,d
7208,2022-03-16 08:00:00,e
7209,2022-03-16 09:00:00,e
7210,2022-03-16 10:00:00,d
7211,2022-03-16 11:00:00,d
7212,2022-03-16 12:00:00,f
7213,2022-03-16 13:00:00,e
7214,2022-03-16 14:00:00,e
7215,2022-03-16 15:00:00,e
7216,2022-03-16 16:00:00,e
7217,2022-03-16 17:00:00,e
7218,2022-03-16 18:00:00,e
7219,2022-03-16 19:00:00,e
7220,2022-03-16 20:00:00,e
7221,2022-03-16 21:00:00,g
7222,2022-03-16 22:00:00,g
7223,2022-03-16 23:00:00,e
7224,2022-03-17 00:00:00,e
7225,2022-03-17 01:00:00,e
7226,2022-03-17 02:00:00,e
7227,2022-03-17 03:00:00,e
7228,2022-03-17 04:00:00,e
7229,2022-03-17 05:00:00,e
7230,2022-03-17 06:00:00,f
7231,2022-03-17 07:00:00,c
7232,2022-03-17 08:00:00,c
7233,2022-03-17 09:00:00,f
7234,2022-03-17 10:00:00,f
7235,2022-03-17 11:00:00,f
7236,2022-03-17 12:00:00,f
7237,2022-03-17 13:00:00,f
7238,2022-03-17 14:00:00,f
7239,2022-03-17 15:00:00,f
7240,2022-03-17 16:00:00,h
7241,2022-03-17 17:00:00,h
7242,2022-03-17 18:00:00,b
7243,2022-03-17 19:00:00,a
7244,2022-03-17 20:00:00,a
7245,2022-03-17 21:00:00,a
7246,2022-03-17 22:00:00,a
7247,2022-03-17 23:00:00,a
7248,2022-03-18 00:00:00,a
7249,2022-03-18 01:00:00,a
7250,2022-03-18 02:00:00,a
7251,2022-03-18 03:00:00,d
7252,2022-03-18 04:00:00,d
7253,2022-03-18 05:00:00,d
7254,2022-03-18 06:00:00,d
7255,2022-03-18 07:00:00,d
7256,2022-03-18 08:00:00,d
7257,2022-03-18 09:00:00,d
7258,2022-03-18 10:00:00,d
7259,2022-03-18 11:00:00,g
7260,2022-03-18 12:00:00,g
7261,2022-03-18 13:00:00,e
7262,2022-03-18 14:00:00,e
7263,2022-03-18 15:00:00,d
7264,2022-03-18 16:00:00,d
7265,2022-03-18 17:00:00,f
7266,2022-03-18 18:00:00,f
7267,2022-03-18 19:00:00,h
7268,2022-03-18 20:00:00,h
7269,2022-03-18 21:00:00,g
7270,2022-03-18 22:00:00,c
7271,2022-03-18 23:00:00,c
7272,2022-03-19 00:00:00,c
7273,2022-03-19 01:00:00,c
7274,2022-03-19 02:00:00,c
7275,2022-03-19 03:00:00,c
7276,2022-03-19 04:00:00,c
7277,2022-03-19 05:00:00,a
7278,2022-03-19 06:00:00,a
7279,2022-03-19 07:00:00,d
7280,2022-03-19 08:00:00,h
7281,2022-03-19 09:00:00,e
7282,2022-03-19 10:00:00,e
7283,2022-03-19 11:00:00,e
7284,2022-03-19 12:00:00,e
7285,2022-03-19 13:00:00,e
7286,2022-03-19 14:00:00,e
7287,2022-03-19 15:00:00,e
7288,2022-03-19 16:00:00,d
7289,2022-03-19 17:00:00,b
7290,2022-03-19 18:00:00,b
7291,2022-03-19 19:00:00,h
7292,2022-03-19 20:00:00,a
7293,2022-03-19 21:00:00,a
7294,2022-03-19 22:00:00,c
7295,2022-03-19 23:00:00,c
7296,2022-03-20 00:00:00,c
7297,2022-03-20 01:00:00,c
7298,2022-03-20 02:00:00,c
7299,2022-03-20 03:00:00,c
7300,2022-03-20 04:00:00,c
7301,2022-03-20 05:00:00,c
7302,2022-03-20 06:00:00,d
7303,2022-03-20 07:00:00,d
7304,2022-03-20 08:00:00,e
7305,2022-03-20 09:00:00,e
7306,2022-03-20 10:00:00,b
7307,2022-03-20 11:00:00,b
7308,2022-03-20 12:00:00,e
7309,2022-03-20 13:00:00,e
7310,2022-03-20 14:00:00,e
7311,2022-03-20 15:00:00,e
7312,2022-03-20 16:00:00,e
7313,2022-03-20 17:00:00,e
7314,2022-03-20 18:00:00,e
7315,2022-03-20 19:00:00,e
7316,2022-03-20 20:00:00,d
7317,2022-03-20 21:00:00,f
7318,2022-03-20 22:00:00,f
7319,2022-03-20 23:00:00,f
7320,2022-03-21 00:00:00,f
7321,2022-03-21 01:00:00,f
7322,2022-03-21 02:00:00,f
7323,2022-03-21 03:00:00,f
7324,2022-03-21 04:00:00,f
7325,2022-03-21 05:00:00,g
7326,2022-03-21 06:00:00,g
7327,2022-03-21 07:00:00,c
7328,2022-03-21 08:00:00,d
7329,2022-03-21 09:00:00,d
7330,2022-03-21 10:00:00,d
7331,2022-03-21 11:00:00,d
7332,2022-03-21 12:00:00,d
7333,2022-03-21 13:00:00,d
7334,2022-03-21 14:00:00,d
7335,2022-03-21 15:00:00,h
7336,2022-03-21 16:00:00,h
7337,2022-03-21 17:00:00,g
7338,2022-03-21 18:00:00,h
7339,2022-03-21 19:00:00,h
7340,2022-03-21 20:00:00,g
7341,2022-03-21 21:00:00,g
7342,2022-03-21 22:00:00,f
7343,2022-03-21 23:00:00,g
7344,2022-03-22 00:00:00,g
7345,2022-03-22 01:00:00,f
7346,2022-03-22 02:00:00,c
7347,2022-03-22 03:00:00,c
7348,2022-03-22 04:00:00,c
7349,2022-03-22 05:00:00,c
7350,2022-03-22 06:00:00,c
7351,2022-03-22 07:00:00,c
7352,2022-03-22 08:00:00,c
7353,2022-03-22 09:00:00,c
7354,2022-03-22 10:00:00,g
7355,2022-03-22 11:00:00,d
7356,2022-03-22 12:00:00,d
7357,2022-03-22 13:00:00,c
7358,2022-03-22 14:00:00,c
7359,2022-03-22 15:00:00,h
7360,2022-03-22 16:00:00,h
7361,2022-03-22 17:00:00,e
7362,2022-03-22 18:00:00,e
7363,2022-03-22 19:00:00,e
7364,2022-03-22 20:00:00,e
7365,2022-03-22 21:00:00,e
7366,2022-03-22 22:00:00,e
7367,2022-03-22 23:00:00,e
7368,2022-03-23 00:00:00,d
7369,2022-03-23 01:00:00,d
7370,2022-03-23 02:00:00,d
7371,2022-03-23 03:00:00,d
7372,2022-03-23 04:00:00,d
7373,2022-03-23 05:00:00,d
7374,2022-03-23 06:00:00,d
7375,2022-03-23 07:00:00,d
7376,2022-03-23 08:00:00,g
7377,2022-03-23 09:00:00,f
7378,2022-03-23 10:00:00,f
7379,2022-03-23 11:00:00,f
7380,2022-03-23 12:00:00,f
7381,2022-03-23 13:00:00,f
7382,2022-03-23 14:00:00,f
7383,2022-03-23 15:00:00,f
7384,2022-03-23 16:00:00,h
7385,2022-03-23 17:00:00,h
7386,2022-03-23 18:00:00,a
7387,2022-03-23 19:00:00,a
7388,2022-03-23 20:00:00,a
7389,2022-03-23 21:00:00,a
7390,2022-03-23 22:00:00,a
7391,2022-03-23 23:00:00,a
7392,2022-03-24 00:00:00,a
7393,2022-03-24 01:00:00,a
7394,2022-03-24 02:00:00,h
7395,2022-03-24 03:00:00,b
7396,2022-03-24 04:00:00,b
7397,2022-03-24 05:00:00,b
7398,2022-03-24 06:00:00,b
7399,2022-03-24 07:00:00,b
7400,2022-03-24 08:00:00,b
7401,2022-03-24 09:00:00,b
7402,2022-03-24 10:00:00,c
7403,2022-03-24 11:00:00,c
7404,2022-03-24 12:00:00,c
7405,2022-03-24 13:00:00,c
7406,2022-03-24 14:00:00,c
7407,2022-03-24 15:00:00,c
7408,2022-03-24 16:00:00,c
7409,2022-03-24 17:00:00,c
7410,2022-03-24 18:00:00,a
7411,2022-03-24 19:00:00,e
7412,2022-03-24 20:00:00,b
7413,2022-03-24 21:00:00,f
7414,2022-03-24 22:00:00,f
7415,2022-03-24 23:00:00,c
7416,2022-03-25 00:00:00,c
7417,2022-03-25 01:00:00,b
7418,2022-03-25 02:00:00,g
7419,2022-03-25 03:00:00,g
7420,2022-03-25 04:00:00,c
7421,2022-03-25 05:00:00,b
7422,2022-03-25 06:00:00,b
7423,2022-03-25 07:00:00,b
7424,2022-03-25 08:00:00,b
7425,2022-03-25 09:00:00,b
7426,2022-03-25 10:00:00,b
7427,2022-03-25 11:00:00,b
7428,2022-03-25 12:00:00,d
7429,2022-03-25 13:00:00,d
7430,2022-03-25 14:00:00,d
7431,2022-03-25 15:00:00,d
7432,2022-03-25 16:00:00,d
7433,2022-03-25 17:00:00,d
7434,2022-03-25 18:00:00,d
7435,2022-03-25 19:00:00,c
7436,2022-03-25 20:00:00,c
7437,2022-03-25 21:00:00,c
7438,2022-03-25 22:00:00,c
7439,2022-03-25 23:00:00,c
7440,2022-03-26 00:00:00,c
7441,2022-03-26 01:00:00,c
7442,2022-03-26 02:00:00,c
7443,2022-03-26 03:00:00,d
7444,2022-03-26 04:00:00,d
7445,2022-03-26 05:00:00,d
7446,2022-03-26 06:00:00,d
7447,2022-03-26 07:00:00,d
7448,2022-03-26 08:00:00,d
7449,2022-03-26 09:00:00,d
7450,2022-03-26 10:00:00,d
7451,2022-03-26 11:00:00,g
7452,2022-03-26 12:00:00,g
7453,2022-03-26 13:00:00,c
7454,2022-03-26 14:00:00,c
7455,2022-03-26 15:00:00,c
7456,2022-03-26 16:00:00,c
7457,2022-03-26 17:00:00,c
7458,2022-03-26 18:00:00,c
7459,2022-03-26 19:00:00,c
7460,2022-03-26 20:00:00,d
7461,2022-03-26 21:00:00,d
7462,2022-03-26 22:00:00,h
7463,2022-03-26 23:00:00,g
7464,2022-03-27 00:00:00,g
7465,2022-03-27 01:00:00,h
7466,2022-03-27 02:00:00,f
7467,2022-03-27 03:00:00,f
7468,2022-03-27 04:00:00,f
7469,2022-03-27 05:00:00,f
7470,2022-03-27 06:00:00,f
7471,2022-03-27 07:00:00,f
7472,2022-03-27 08:00:00,f
7473,2022-03-27 09:00:00,f
7474,2022-03-27 10:00:00,d
7475,2022-03-27 11:00:00,d
7476,2022-03-27 12:00:00,g
7477,2022-03-27 13:00:00,g
7478,2022-03-27 14:00:00,h
7479,2022-03-27 15:00:00,d
7480,2022-03-27 16:00:00,g
7481,2022-03-27 17:00:00,g
7482,2022-03-27 18:00:00,h
7483,2022-03-27 19:00:00,h
7484,2022-03-27 20:00:00,d
7485,2022-03-27 21:00:00,d
7486,2022-03-27 22:00:00,d
7487,2022-03-27 23:00:00,d
7488,2022-03-28 00:00:00,d
7489,2022-03-28 01:00:00,d
7490,2022-03-28 02:00:00,d
7491,2022-03-28 03:00:00,c
7492,2022-03-28 04:00:00,c
7493,2022-03-28 05:00:00,c
7494,2022-03-28 06:00:00,c
7495,2022-03-28 07:00:00,c
7496,2022-03-28 08:00:00,c
7497,2022-03-28 09:00:00,c
7498,2022-03-28 10:00:00,e
7499,2022-03-28 11:00:00,e
7500,2022-03-28 12:00:00,e
7501,2022-03-28 13:00:00,e
7502,2022-03-28 14:00:00,e
7503,2022-03-28 15:00:00,e
7504,2022-03-28 16:00:00,e
7505,2022-03-28 17:00:00,a
7506,2022-03-28 18:00:00,a
7507,2022-03-28 19:00:00,a
7508,2022-03-28 20:00:00,a
7509,2022-03-28 21:00:00,a
7510,2022-03-28 22:00:00,a
7511,2022-03-28 23:00:00,a
7512,2022-03-29 00:00:00,a
7513,2022-03-29 01:00:00,g
7514,2022-03-29 02:00:00,d
7515,2022-03-29 03:00:00,d
7516,2022-03-29 04:00:00,b
7517,2022-03-29 05:00:00,b
7518,2022-03-29 06:00:00,b
7519,2022-03-29 07:00:00,b
7520,2022-03-29 08:00:00,b
7521,2022-03-29 09:00:00,b
7522,2022-03-29 10:00:00,b
7523,2022-03-29 11:00:00,b
7524,2022-03-29 12:00:00,h
7525,2022-03-29 13:00:00,e
7526,2022-03-29 14:00:00,h
7527,2022-03-29 15:00:00,h
7528,2022-03-29 16:00:00,a
7529,2022-03-29 17:00:00,c
7530,2022-03-29 18:00:00,c
7531,2022-03-29 19:00:00,c
7532,2022-03-29 20:00:00,c
7533,2022-03-29 21:00:00,c
7534,2022-03-29 22:00:00,c
7535,2022-03-29 23:00:00,c
7536,2022-03-30 00:00:00,a
7537,2022-03-30 01:00:00,a
7538,2022-03-30 02:00:00,a
7539,2022-03-30 03:00:00,a
7540,2022-03-30 04:00:00,a
7541,2022-03-30 05:00:00,a
7542,2022-03-30 06:00:00,a
7543,2022-03-30 07:00:00,b
7544,2022-03-30 08:00:00,b
7545,2022-03-30 09:00:00,b
7546,2022-03-30 10:00:00,b
7547,2022-03-30 11:00:00,b
7548,2022-03-30 12:00:00,b
7549,2022-03-30 13:00:00,b
7550,2022-03-30 14:00:00,d
7551,2022-03-30 15:00:00,d
7552,2022-03-30 16:00:00,e
7553,2022-03-30 17:00:00,b
7554,2022-03-30 18:00:00,b
7555,2022-03-30 19:00:00,b
7556,2022-03-30 20:00:00,b
7557,2022-03-30 21:00:00,b
7558,2022-03-30 22:00:00,b
7559,2022-03-30 23:00:00,b
7560,2022-03-31 00:00:00,c
7561,2022-03-31 01:00:00,c
7562,2022-03-31 02:00:00,c
7563,2022-03-31 03:00:00,c
7564,2022-03-31 04:00:00,c
7565,2022-03-31 05:00:00,c
7566,2022-03-31 06:00:00,c
7567,2022-03-31 07:00:00,d
7568,2022-03-31 08:00:00,a
7569,2022-03-31 09:00:00,a
7570,2022-03-31 10:00:00,d
7571,2022-03-31 11:00:00,e
7572,2022-03-31 12:00:00,e
7573,2022-03-31 13:00:00,e
7574,2022-03-31 14:00:00,e
7575,2022-03-31 15:00:00,e
7576,2022-03-31 16:00:00,e
7577,2022-03-31 17:00:00,e
7578,2022-03-31 18:00:00,d
7579,2022-03-31 19:00:00,f
7580,2022-03-31 20:00:00,f
7581,2022-03-31 21:00:00,f
7582,2022-03-31 22:00:00,f
7583,2022-03-31 23:00:00,f
7584,2022-04-01 00:00:00,f
7585,2022-04-01 01:00:00,f
7586,2022-04-01 02:00:00,f
7587,2022-04-01 03:00:00,h
7588,2022-04-01 04:00:00,e
7589,2022-04-01 05:00:00,e
7590,2022-04-01 06:00:00,e
7591,2022-04-01 07:00:00,e
7592,2022-04-01 08:00:00,e
7593,2022-04-01 09:00:00,e
7594,2022-04-01 10:00:00,e
7595,2022-04-01 11:00:00,f
7596,2022-04-01 12:00:00,f
7597,2022-04-01 13:00:00,f
7598,2022-04-01 14:00:00,f
7599,2022-04-01 15:00:00,f
7600,2022-04-01 16:00:00,f
7601,2022-04-01 17:00:00,f
7602,2022-04-01 18:00:00,f
7603,2022-04-01 19:00:00,h
7604,2022-04-01 20:00:00,d
7605,2022-04-01 21:00:00,d
7606,2022-04-01 22:00:00,d
7607,2022-04-01 23:00:00,d
7608,2022-04-02 00:00:00,d
7609,2022-04-02 01:00:00,d
7610,2022-04-02 02:00:00,d
7611,2022-04-02 03:00:00,d
7612,2022-04-02 04:00:00,b
7613,2022-04-02 05:00:00,b
7614,2022-04-02 06:00:00,c
7615,2022-04-02 07:00:00,c
7616,2022-04-02 08:00:00,c
7617,2022-04-02 09:00:00,c
7618,2022-04-02 10:00:00,c
7619,2022-04-02 11:00:00,c
7620,2022-04-02 12:00:00,c
7621,2022-04-02 13:00:00,h
7622,2022-04-02 14:00:00,h
7623,2022-04-02 15:00:00,f
7624,2022-04-02 16:00:00,g
7625,2022-04-02 17:00:00,d
7626,2022-04-02 18:00:00,d
7627,2022-04-02 19:00:00,h
7628,2022-04-02 20:00:00,h
7629,2022-04-02 21:00:00,e
7630,2022-04-02 22:00:00,e
7631,2022-04-02 23:00:00,e
7632,2022-04-03 00:00:00,e
7633,2022-04-03 01:00:00,e
7634,2022-04-03 02:00:00,e
7635,2022-04-03 03:00:00,e
7636,2022-04-03 04:00:00,a
7637,2022-04-03 05:00:00,a
7638,2022-04-03 06:00:00,f
7639,2022-04-03 07:00:00,e
7640,2022-04-03 08:00:00,e
7641,2022-04-03 09:00:00,e
7642,2022-04-03 10:00:00,e
7643,2022-04-03 11:00:00,e
7644,2022-04-03 12:00:00,e
7645,2022-04-03 13:00:00,e
7646,2022-04-03 14:00:00,e
7647,2022-04-03 15:00:00,g
7648,2022-04-03 16:00:00,g
7649,2022-04-03 17:00:00,f
7650,2022-04-03 18:00:00,f
