,time_set,events,events_cluster
18354,2023-06-22 18:00:00,a,a_2
18355,2023-06-22 19:00:00,a,a_2
18356,2023-06-22 20:00:00,a,a_2
18357,2023-06-22 21:00:00,a,a_2
18358,2023-06-22 22:00:00,a,a_2
18359,2023-06-22 23:00:00,a,a_2
18360,2023-06-23 00:00:00,a,a_2
18361,2023-06-23 01:00:00,a,a_2
18362,2023-06-23 02:00:00,a,a_2
18363,2023-06-23 03:00:00,a,a_2
18364,2023-06-23 04:00:00,a,a_2
18365,2023-06-23 05:00:00,a,a_2
18366,2023-06-23 06:00:00,a,a_2
18367,2023-06-23 07:00:00,a,a_2
18368,2023-06-23 08:00:00,a,a_2
18369,2023-06-23 09:00:00,a,a_2
18370,2023-06-23 10:00:00,a,a_2
18371,2023-06-23 11:00:00,a,a_2
18372,2023-06-23 12:00:00,a,a_2
18373,2023-06-23 13:00:00,a,a_2
18374,2023-06-23 14:00:00,a,a_2
18375,2023-06-23 15:00:00,a,a_2
18376,2023-06-23 16:00:00,a,a_2
18377,2023-06-23 17:00:00,a,a_2
18378,2023-06-23 18:00:00,a,a_2
18379,2023-06-23 19:00:00,a,a_2
18380,2023-06-23 20:00:00,a,a_2
18381,2023-06-23 21:00:00,a,a_2
18382,2023-06-23 22:00:00,a,a_2
18383,2023-06-23 23:00:00,a,a_2
18384,2023-06-24 00:00:00,a,a_2
18385,2023-06-24 01:00:00,a,a_2
18386,2023-06-24 02:00:00,a,a_2
18387,2023-06-24 03:00:00,a,a_2
18388,2023-06-24 04:00:00,a,a_2
18389,2023-06-24 05:00:00,a,a_2
18390,2023-06-24 06:00:00,a,a_2
18391,2023-06-24 07:00:00,a,a_2
18392,2023-06-24 08:00:00,a,a_2
18393,2023-06-24 09:00:00,a,a_2
18394,2023-06-24 10:00:00,a,a_2
18395,2023-06-24 11:00:00,a,a_2
18396,2023-06-24 12:00:00,a,a_2
18397,2023-06-24 13:00:00,a,a_2
18398,2023-06-24 14:00:00,a,a_2
18399,2023-06-24 15:00:00,a,a_2
18400,2023-06-24 16:00:00,a,a_2
18401,2023-06-24 17:00:00,a,a_2
18402,2023-06-24 18:00:00,a,a_2
18403,2023-06-24 19:00:00,a,a_2
18404,2023-06-24 20:00:00,a,a_2
18405,2023-06-24 21:00:00,a,a_2
18406,2023-06-24 22:00:00,a,a_2
18407,2023-06-24 23:00:00,a,a_2
18408,2023-06-25 00:00:00,a,a_2
18409,2023-06-25 01:00:00,a,a_2
18410,2023-06-25 02:00:00,a,a_2
18411,2023-06-25 03:00:00,a,a_2
18412,2023-06-25 04:00:00,a,a_2
18413,2023-06-25 05:00:00,a,a_2
18414,2023-06-25 06:00:00,a,a_2
18415,2023-06-25 07:00:00,a,a_2
18416,2023-06-25 08:00:00,a,a_2
18417,2023-06-25 09:00:00,a,a_2
18418,2023-06-25 10:00:00,c,c_0
18419,2023-06-25 11:00:00,a,a_2
18420,2023-06-25 12:00:00,a,a_2
18421,2023-06-25 13:00:00,a,a_2
18422,2023-06-25 14:00:00,a,a_2
18423,2023-06-25 15:00:00,a,a_2
18424,2023-06-25 16:00:00,a,a_2
18425,2023-06-25 17:00:00,a,a_2
18426,2023-06-25 18:00:00,a,a_2
18427,2023-06-25 19:00:00,a,a_2
18428,2023-06-25 20:00:00,a,a_2
18429,2023-06-25 21:00:00,a,a_2
18430,2023-06-25 22:00:00,a,a_2
18431,2023-06-25 23:00:00,a,a_2
18432,2023-06-26 00:00:00,a,a_2
18433,2023-06-26 01:00:00,a,a_2
18434,2023-06-26 02:00:00,a,a_2
18435,2023-06-26 03:00:00,a,a_2
18436,2023-06-26 04:00:00,a,a_2
18437,2023-06-26 05:00:00,a,a_2
18438,2023-06-26 06:00:00,a,a_2
18439,2023-06-26 07:00:00,a,a_2
18440,2023-06-26 08:00:00,a,a_2
18441,2023-06-26 09:00:00,a,a_2
18442,2023-06-26 10:00:00,a,a_2
18443,2023-06-26 11:00:00,a,a_2
18444,2023-06-26 12:00:00,a,a_2
18445,2023-06-26 13:00:00,a,a_2
18446,2023-06-26 14:00:00,a,a_2
18447,2023-06-26 15:00:00,a,a_2
18448,2023-06-26 16:00:00,a,a_2
18449,2023-06-26 17:00:00,a,a_2
18450,2023-06-26 18:00:00,a,a_2
18451,2023-06-26 19:00:00,a,a_2
18452,2023-06-26 20:00:00,a,a_2
18453,2023-06-26 21:00:00,a,a_2
18454,2023-06-26 22:00:00,a,a_2
18455,2023-06-26 23:00:00,a,a_2
18456,2023-06-27 00:00:00,a,a_2
18457,2023-06-27 01:00:00,a,a_2
18458,2023-06-27 02:00:00,a,a_2
18459,2023-06-27 03:00:00,a,a_2
18460,2023-06-27 04:00:00,a,a_2
18461,2023-06-27 05:00:00,a,a_2
18462,2023-06-27 06:00:00,a,a_2
18463,2023-06-27 07:00:00,a,a_2
18464,2023-06-27 08:00:00,a,a_2
18465,2023-06-27 09:00:00,a,a_2
18466,2023-06-27 10:00:00,a,a_2
18467,2023-06-27 11:00:00,a,a_2
18468,2023-06-27 12:00:00,a,a_2
18469,2023-06-27 13:00:00,a,a_2
18470,2023-06-27 14:00:00,a,a_2
18471,2023-06-27 15:00:00,a,a_2
18472,2023-06-27 16:00:00,a,a_2
18473,2023-06-27 17:00:00,a,a_2
18474,2023-06-27 18:00:00,a,a_2
18475,2023-06-27 19:00:00,a,a_2
18476,2023-06-27 20:00:00,a,a_2
18477,2023-06-27 21:00:00,a,a_2
18478,2023-06-27 22:00:00,a,a_2
18479,2023-06-27 23:00:00,a,a_2
18480,2023-06-28 00:00:00,a,a_2
18481,2023-06-28 01:00:00,a,a_2
18482,2023-06-28 02:00:00,a,a_2
18483,2023-06-28 03:00:00,a,a_2
18484,2023-06-28 04:00:00,a,a_2
18485,2023-06-28 05:00:00,a,a_2
18486,2023-06-28 06:00:00,a,a_2
18487,2023-06-28 07:00:00,a,a_2
18488,2023-06-28 08:00:00,a,a_2
18489,2023-06-28 09:00:00,e,e_0
18490,2023-06-28 10:00:00,e,e_0
18491,2023-06-28 11:00:00,e,e_0
18492,2023-06-28 12:00:00,e,e_0
18493,2023-06-28 13:00:00,e,e_0
18494,2023-06-28 14:00:00,b,b_1
18495,2023-06-28 15:00:00,b,b_1
18496,2023-06-28 16:00:00,b,b_1
18497,2023-06-28 17:00:00,b,b_1
18498,2023-06-28 18:00:00,b,b_1
18499,2023-06-28 19:00:00,b,b_1
18500,2023-06-28 20:00:00,b,b_1
18501,2023-06-28 21:00:00,b,b_1
18502,2023-06-28 22:00:00,b,b_1
18503,2023-06-28 23:00:00,b,b_1
18504,2023-06-29 00:00:00,a,a_1
18505,2023-06-29 01:00:00,a,a_1
18506,2023-06-29 02:00:00,a,a_1
18507,2023-06-29 03:00:00,a,a_1
18508,2023-06-29 04:00:00,a,a_1
18509,2023-06-29 05:00:00,a,a_1
18510,2023-06-29 06:00:00,a,a_1
18511,2023-06-29 07:00:00,a,a_1
18512,2023-06-29 08:00:00,a,a_1
18513,2023-06-29 09:00:00,a,a_1
18514,2023-06-29 10:00:00,a,a_1
18515,2023-06-29 11:00:00,a,a_1
18516,2023-06-29 12:00:00,a,a_1
18517,2023-06-29 13:00:00,a,a_1
18518,2023-06-29 14:00:00,a,a_1
18519,2023-06-29 15:00:00,a,a_1
18520,2023-06-29 16:00:00,a,a_1
18521,2023-06-29 17:00:00,a,a_1
18522,2023-06-29 18:00:00,a,a_1
18523,2023-06-29 19:00:00,a,a_1
18524,2023-06-29 20:00:00,a,a_1
18525,2023-06-29 21:00:00,a,a_1
18526,2023-06-29 22:00:00,a,a_1
18527,2023-06-29 23:00:00,a,a_1
18528,2023-06-30 00:00:00,a,a_1
18529,2023-06-30 01:00:00,a,a_1
18530,2023-06-30 02:00:00,a,a_1
18531,2023-06-30 03:00:00,a,a_1
18532,2023-06-30 04:00:00,a,a_1
18533,2023-06-30 05:00:00,a,a_1
18534,2023-06-30 06:00:00,a,a_1
18535,2023-06-30 07:00:00,a,a_1
18536,2023-06-30 08:00:00,a,a_1
18537,2023-06-30 09:00:00,a,a_1
18538,2023-06-30 10:00:00,a,a_1
18539,2023-06-30 11:00:00,a,a_1
18540,2023-06-30 12:00:00,e,e_0
18541,2023-06-30 13:00:00,e,e_0
18542,2023-06-30 14:00:00,e,e_0
18543,2023-06-30 15:00:00,e,e_0
18544,2023-06-30 16:00:00,e,e_0
18545,2023-06-30 17:00:00,a,a_2
18546,2023-06-30 18:00:00,a,a_2
18547,2023-06-30 19:00:00,a,a_2
18548,2023-06-30 20:00:00,a,a_2
18549,2023-06-30 21:00:00,a,a_2
18550,2023-06-30 22:00:00,a,a_2
18551,2023-06-30 23:00:00,a,a_2
18552,2023-07-01 00:00:00,a,a_2
18553,2023-07-01 01:00:00,a,a_2
18554,2023-07-01 02:00:00,a,a_2
18555,2023-07-01 03:00:00,a,a_2
18556,2023-07-01 04:00:00,a,a_2
18557,2023-07-01 05:00:00,a,a_2
18558,2023-07-01 06:00:00,a,a_2
18559,2023-07-01 07:00:00,a,a_2
18560,2023-07-01 08:00:00,a,a_2
18561,2023-07-01 09:00:00,a,a_2
18562,2023-07-01 10:00:00,a,a_2
18563,2023-07-01 11:00:00,a,a_2
18564,2023-07-01 12:00:00,a,a_2
18565,2023-07-01 13:00:00,a,a_2
18566,2023-07-01 14:00:00,a,a_2
18567,2023-07-01 15:00:00,a,a_2
18568,2023-07-01 16:00:00,a,a_2
18569,2023-07-01 17:00:00,a,a_2
18570,2023-07-01 18:00:00,a,a_2
18571,2023-07-01 19:00:00,a,a_2
18572,2023-07-01 20:00:00,a,a_2
18573,2023-07-01 21:00:00,a,a_2
18574,2023-07-01 22:00:00,a,a_2
18575,2023-07-01 23:00:00,a,a_2
18576,2023-07-02 00:00:00,a,a_2
18577,2023-07-02 01:00:00,a,a_2
18578,2023-07-02 02:00:00,a,a_2
18579,2023-07-02 03:00:00,a,a_2
18580,2023-07-02 04:00:00,a,a_2
18581,2023-07-02 05:00:00,a,a_2
18582,2023-07-02 06:00:00,a,a_2
18583,2023-07-02 07:00:00,a,a_2
18584,2023-07-02 08:00:00,a,a_2
18585,2023-07-02 09:00:00,a,a_2
18586,2023-07-02 10:00:00,a,a_2
18587,2023-07-02 11:00:00,a,a_2
18588,2023-07-02 12:00:00,a,a_2
18589,2023-07-02 13:00:00,a,a_2
18590,2023-07-02 14:00:00,a,a_2
18591,2023-07-02 15:00:00,a,a_2
18592,2023-07-02 16:00:00,a,a_2
18593,2023-07-02 17:00:00,a,a_2
18594,2023-07-02 18:00:00,a,a_2
18595,2023-07-02 19:00:00,a,a_2
18596,2023-07-02 20:00:00,a,a_2
18597,2023-07-02 21:00:00,a,a_2
18598,2023-07-02 22:00:00,a,a_2
18599,2023-07-02 23:00:00,a,a_2
18600,2023-07-03 00:00:00,a,a_2
18601,2023-07-03 01:00:00,a,a_2
18602,2023-07-03 02:00:00,a,a_2
18603,2023-07-03 03:00:00,a,a_2
18604,2023-07-03 04:00:00,a,a_2
18605,2023-07-03 05:00:00,a,a_2
18606,2023-07-03 06:00:00,a,a_2
18607,2023-07-03 07:00:00,a,a_2
18608,2023-07-03 08:00:00,a,a_2
18609,2023-07-03 09:00:00,a,a_2
18610,2023-07-03 10:00:00,a,a_2
18611,2023-07-03 11:00:00,a,a_2
18612,2023-07-03 12:00:00,a,a_2
18613,2023-07-03 13:00:00,a,a_2
18614,2023-07-03 14:00:00,a,a_2
18615,2023-07-03 15:00:00,a,a_2
18616,2023-07-03 16:00:00,a,a_2
18617,2023-07-03 17:00:00,a,a_2
18618,2023-07-03 18:00:00,a,a_2
18619,2023-07-03 19:00:00,a,a_2
18620,2023-07-03 20:00:00,c,c_1
18621,2023-07-03 21:00:00,c,c_1
18622,2023-07-03 22:00:00,c,c_1
18623,2023-07-03 23:00:00,c,c_1
18624,2023-07-04 00:00:00,c,c_1
18625,2023-07-04 01:00:00,c,c_1
18626,2023-07-04 02:00:00,c,c_1
18627,2023-07-04 03:00:00,c,c_1
18628,2023-07-04 04:00:00,c,c_1
18629,2023-07-04 05:00:00,c,c_1
18630,2023-07-04 06:00:00,c,c_1
18631,2023-07-04 07:00:00,c,c_1
18632,2023-07-04 08:00:00,c,c_1
18633,2023-07-04 09:00:00,c,c_1
18634,2023-07-04 10:00:00,c,c_1
18635,2023-07-04 11:00:00,d,d_0
18636,2023-07-04 12:00:00,d,d_0
18637,2023-07-04 13:00:00,d,d_0
18638,2023-07-04 14:00:00,d,d_0
18639,2023-07-04 15:00:00,d,d_0
18640,2023-07-04 16:00:00,b,b_1
18641,2023-07-04 17:00:00,b,b_1
18642,2023-07-04 18:00:00,b,b_1
18643,2023-07-04 19:00:00,b,b_1
18644,2023-07-04 20:00:00,b,b_1
18645,2023-07-04 21:00:00,b,b_1
18646,2023-07-04 22:00:00,b,b_1
18647,2023-07-04 23:00:00,b,b_1
18648,2023-07-05 00:00:00,b,b_1
18649,2023-07-05 01:00:00,b,b_1
18650,2023-07-05 02:00:00,a,a_2
18651,2023-07-05 03:00:00,a,a_2
18652,2023-07-05 04:00:00,a,a_2
18653,2023-07-05 05:00:00,a,a_2
18654,2023-07-05 06:00:00,a,a_2
18655,2023-07-05 07:00:00,a,a_2
18656,2023-07-05 08:00:00,a,a_2
18657,2023-07-05 09:00:00,a,a_2
18658,2023-07-05 10:00:00,a,a_2
18659,2023-07-05 11:00:00,a,a_2
18660,2023-07-05 12:00:00,a,a_2
18661,2023-07-05 13:00:00,a,a_2
18662,2023-07-05 14:00:00,a,a_2
18663,2023-07-05 15:00:00,a,a_2
18664,2023-07-05 16:00:00,a,a_2
18665,2023-07-05 17:00:00,a,a_2
18666,2023-07-05 18:00:00,a,a_2
18667,2023-07-05 19:00:00,a,a_2
18668,2023-07-05 20:00:00,a,a_2
18669,2023-07-05 21:00:00,a,a_2
18670,2023-07-05 22:00:00,a,a_2
18671,2023-07-05 23:00:00,a,a_2
18672,2023-07-06 00:00:00,a,a_2
18673,2023-07-06 01:00:00,a,a_2
18674,2023-07-06 02:00:00,a,a_2
18675,2023-07-06 03:00:00,a,a_2
18676,2023-07-06 04:00:00,a,a_2
18677,2023-07-06 05:00:00,a,a_2
18678,2023-07-06 06:00:00,a,a_2
18679,2023-07-06 07:00:00,a,a_2
18680,2023-07-06 08:00:00,a,a_2
18681,2023-07-06 09:00:00,a,a_2
18682,2023-07-06 10:00:00,a,a_2
18683,2023-07-06 11:00:00,a,a_2
18684,2023-07-06 12:00:00,a,a_2
18685,2023-07-06 13:00:00,a,a_2
18686,2023-07-06 14:00:00,a,a_2
18687,2023-07-06 15:00:00,a,a_2
18688,2023-07-06 16:00:00,a,a_2
18689,2023-07-06 17:00:00,a,a_2
18690,2023-07-06 18:00:00,a,a_2
18691,2023-07-06 19:00:00,a,a_2
18692,2023-07-06 20:00:00,a,a_2
18693,2023-07-06 21:00:00,a,a_2
18694,2023-07-06 22:00:00,a,a_2
18695,2023-07-06 23:00:00,a,a_2
18696,2023-07-07 00:00:00,a,a_2
18697,2023-07-07 01:00:00,a,a_2
18698,2023-07-07 02:00:00,a,a_2
18699,2023-07-07 03:00:00,a,a_2
18700,2023-07-07 04:00:00,a,a_2
18701,2023-07-07 05:00:00,a,a_2
18702,2023-07-07 06:00:00,a,a_2
18703,2023-07-07 07:00:00,a,a_2
18704,2023-07-07 08:00:00,a,a_2
18705,2023-07-07 09:00:00,a,a_2
18706,2023-07-07 10:00:00,a,a_2
18707,2023-07-07 11:00:00,a,a_2
18708,2023-07-07 12:00:00,a,a_2
18709,2023-07-07 13:00:00,a,a_2
18710,2023-07-07 14:00:00,a,a_2
18711,2023-07-07 15:00:00,a,a_2
18712,2023-07-07 16:00:00,a,a_2
18713,2023-07-07 17:00:00,a,a_2
18714,2023-07-07 18:00:00,a,a_2
18715,2023-07-07 19:00:00,a,a_2
18716,2023-07-07 20:00:00,a,a_2
18717,2023-07-07 21:00:00,a,a_2
18718,2023-07-07 22:00:00,a,a_2
18719,2023-07-07 23:00:00,a,a_2
18720,2023-07-08 00:00:00,e,e_0
18721,2023-07-08 01:00:00,e,e_0
18722,2023-07-08 02:00:00,e,e_0
18723,2023-07-08 03:00:00,e,e_0
18724,2023-07-08 04:00:00,e,e_0
18725,2023-07-08 05:00:00,b,b_1
18726,2023-07-08 06:00:00,b,b_1
18727,2023-07-08 07:00:00,b,b_1
18728,2023-07-08 08:00:00,b,b_1
18729,2023-07-08 09:00:00,b,b_1
18730,2023-07-08 10:00:00,b,b_1
18731,2023-07-08 11:00:00,b,b_1
18732,2023-07-08 12:00:00,b,b_1
18733,2023-07-08 13:00:00,b,b_1
18734,2023-07-08 14:00:00,b,b_1
18735,2023-07-08 15:00:00,b,b_1
18736,2023-07-08 16:00:00,b,b_1
18737,2023-07-08 17:00:00,d,d_0
18738,2023-07-08 18:00:00,d,d_0
18739,2023-07-08 19:00:00,d,d_0
18740,2023-07-08 20:00:00,d,d_0
18741,2023-07-08 21:00:00,d,d_0
18742,2023-07-08 22:00:00,d,d_0
18743,2023-07-08 23:00:00,d,d_0
18744,2023-07-09 00:00:00,d,d_0
18745,2023-07-09 01:00:00,d,d_0
18746,2023-07-09 02:00:00,d,d_0
18747,2023-07-09 03:00:00,d,d_0
18748,2023-07-09 04:00:00,d,d_0
18749,2023-07-09 05:00:00,b,b_0
18750,2023-07-09 06:00:00,b,b_0
18751,2023-07-09 07:00:00,b,b_0
18752,2023-07-09 08:00:00,c,c_2
18753,2023-07-09 09:00:00,c,c_2
18754,2023-07-09 10:00:00,c,c_2
18755,2023-07-09 11:00:00,c,c_2
18756,2023-07-09 12:00:00,c,c_2
18757,2023-07-09 13:00:00,c,c_2
18758,2023-07-09 14:00:00,c,c_2
18759,2023-07-09 15:00:00,c,c_2
18760,2023-07-09 16:00:00,c,c_2
18761,2023-07-09 17:00:00,c,c_2
18762,2023-07-09 18:00:00,c,c_2
18763,2023-07-09 19:00:00,c,c_2
18764,2023-07-09 20:00:00,c,c_2
18765,2023-07-09 21:00:00,c,c_2
18766,2023-07-09 22:00:00,c,c_2
18767,2023-07-09 23:00:00,c,c_2
18768,2023-07-10 00:00:00,c,c_2
18769,2023-07-10 01:00:00,c,c_2
18770,2023-07-10 02:00:00,c,c_2
18771,2023-07-10 03:00:00,c,c_2
18772,2023-07-10 04:00:00,c,c_2
18773,2023-07-10 05:00:00,c,c_2
18774,2023-07-10 06:00:00,c,c_2
18775,2023-07-10 07:00:00,c,c_2
18776,2023-07-10 08:00:00,c,c_2
18777,2023-07-10 09:00:00,c,c_2
18778,2023-07-10 10:00:00,c,c_2
18779,2023-07-10 11:00:00,c,c_2
18780,2023-07-10 12:00:00,c,c_2
18781,2023-07-10 13:00:00,c,c_2
18782,2023-07-10 14:00:00,c,c_2
18783,2023-07-10 15:00:00,e,e_0
18784,2023-07-10 16:00:00,e,e_0
18785,2023-07-10 17:00:00,e,e_0
18786,2023-07-10 18:00:00,e,e_0
18787,2023-07-10 19:00:00,e,e_0
18788,2023-07-10 20:00:00,c,c_0
18789,2023-07-10 21:00:00,c,c_0
18790,2023-07-10 22:00:00,c,c_0
18791,2023-07-10 23:00:00,c,c_0
18792,2023-07-11 00:00:00,e,e_0
18793,2023-07-11 01:00:00,e,e_0
18794,2023-07-11 02:00:00,e,e_0
18795,2023-07-11 03:00:00,e,e_0
18796,2023-07-11 04:00:00,e,e_0
18797,2023-07-11 05:00:00,d,d_0
18798,2023-07-11 06:00:00,d,d_0
18799,2023-07-11 07:00:00,d,d_0
18800,2023-07-11 08:00:00,d,d_0
18801,2023-07-11 09:00:00,d,d_0
18802,2023-07-11 10:00:00,b,b_2
18803,2023-07-11 11:00:00,b,b_2
18804,2023-07-11 12:00:00,b,b_2
18805,2023-07-11 13:00:00,b,b_2
18806,2023-07-11 14:00:00,b,b_2
18807,2023-07-11 15:00:00,b,b_2
18808,2023-07-11 16:00:00,b,b_2
18809,2023-07-11 17:00:00,b,b_2
18810,2023-07-11 18:00:00,b,b_2
18811,2023-07-11 19:00:00,b,b_2
18812,2023-07-11 20:00:00,b,b_2
18813,2023-07-11 21:00:00,b,b_2
18814,2023-07-11 22:00:00,b,b_2
18815,2023-07-11 23:00:00,b,b_2
18816,2023-07-12 00:00:00,b,b_2
18817,2023-07-12 01:00:00,b,b_2
18818,2023-07-12 02:00:00,b,b_2
18819,2023-07-12 03:00:00,b,b_2
18820,2023-07-12 04:00:00,b,b_2
18821,2023-07-12 05:00:00,b,b_2
18822,2023-07-12 06:00:00,b,b_2
18823,2023-07-12 07:00:00,b,b_2
18824,2023-07-12 08:00:00,b,b_2
18825,2023-07-12 09:00:00,c,c_0
18826,2023-07-12 10:00:00,c,c_0
18827,2023-07-12 11:00:00,c,c_0
18828,2023-07-12 12:00:00,c,c_0
18829,2023-07-12 13:00:00,a,a_2
18830,2023-07-12 14:00:00,a,a_2
18831,2023-07-12 15:00:00,a,a_2
18832,2023-07-12 16:00:00,a,a_2
18833,2023-07-12 17:00:00,a,a_2
18834,2023-07-12 18:00:00,a,a_2
18835,2023-07-12 19:00:00,a,a_2
18836,2023-07-12 20:00:00,a,a_2
18837,2023-07-12 21:00:00,a,a_2
18838,2023-07-12 22:00:00,a,a_2
18839,2023-07-12 23:00:00,a,a_2
18840,2023-07-13 00:00:00,a,a_2
18841,2023-07-13 01:00:00,a,a_2
18842,2023-07-13 02:00:00,a,a_2
18843,2023-07-13 03:00:00,a,a_2
18844,2023-07-13 04:00:00,a,a_2
18845,2023-07-13 05:00:00,a,a_2
18846,2023-07-13 06:00:00,a,a_2
18847,2023-07-13 07:00:00,a,a_2
18848,2023-07-13 08:00:00,a,a_2
18849,2023-07-13 09:00:00,a,a_2
18850,2023-07-13 10:00:00,a,a_2
18851,2023-07-13 11:00:00,a,a_2
18852,2023-07-13 12:00:00,a,a_2
18853,2023-07-13 13:00:00,a,a_2
18854,2023-07-13 14:00:00,a,a_2
18855,2023-07-13 15:00:00,a,a_2
18856,2023-07-13 16:00:00,a,a_2
18857,2023-07-13 17:00:00,a,a_2
18858,2023-07-13 18:00:00,a,a_2
18859,2023-07-13 19:00:00,a,a_2
18860,2023-07-13 20:00:00,a,a_2
18861,2023-07-13 21:00:00,a,a_2
18862,2023-07-13 22:00:00,a,a_2
18863,2023-07-13 23:00:00,a,a_2
18864,2023-07-14 00:00:00,a,a_2
18865,2023-07-14 01:00:00,a,a_2
18866,2023-07-14 02:00:00,a,a_2
18867,2023-07-14 03:00:00,a,a_2
18868,2023-07-14 04:00:00,a,a_2
18869,2023-07-14 05:00:00,a,a_2
18870,2023-07-14 06:00:00,a,a_2
18871,2023-07-14 07:00:00,a,a_2
18872,2023-07-14 08:00:00,a,a_2
18873,2023-07-14 09:00:00,a,a_2
18874,2023-07-14 10:00:00,a,a_2
18875,2023-07-14 11:00:00,a,a_2
18876,2023-07-14 12:00:00,a,a_2
18877,2023-07-14 13:00:00,a,a_2
18878,2023-07-14 14:00:00,a,a_2
18879,2023-07-14 15:00:00,a,a_2
18880,2023-07-14 16:00:00,a,a_2
18881,2023-07-14 17:00:00,a,a_2
18882,2023-07-14 18:00:00,a,a_2
18883,2023-07-14 19:00:00,a,a_2
18884,2023-07-14 20:00:00,a,a_2
18885,2023-07-14 21:00:00,a,a_2
18886,2023-07-14 22:00:00,a,a_2
18887,2023-07-14 23:00:00,a,a_2
18888,2023-07-15 00:00:00,a,a_2
18889,2023-07-15 01:00:00,a,a_2
18890,2023-07-15 02:00:00,a,a_2
18891,2023-07-15 03:00:00,a,a_2
18892,2023-07-15 04:00:00,a,a_2
18893,2023-07-15 05:00:00,a,a_2
18894,2023-07-15 06:00:00,a,a_2
18895,2023-07-15 07:00:00,a,a_2
18896,2023-07-15 08:00:00,a,a_2
18897,2023-07-15 09:00:00,a,a_2
18898,2023-07-15 10:00:00,a,a_2
18899,2023-07-15 11:00:00,e,e_0
18900,2023-07-15 12:00:00,e,e_0
18901,2023-07-15 13:00:00,b,b_1
18902,2023-07-15 14:00:00,b,b_1
18903,2023-07-15 15:00:00,b,b_1
18904,2023-07-15 16:00:00,b,b_1
18905,2023-07-15 17:00:00,b,b_1
18906,2023-07-15 18:00:00,b,b_1
18907,2023-07-15 19:00:00,b,b_1
18908,2023-07-15 20:00:00,b,b_1
18909,2023-07-15 21:00:00,b,b_1
18910,2023-07-15 22:00:00,b,b_1
18911,2023-07-15 23:00:00,c,c_2
18912,2023-07-16 00:00:00,c,c_2
18913,2023-07-16 01:00:00,c,c_2
18914,2023-07-16 02:00:00,c,c_2
18915,2023-07-16 03:00:00,c,c_2
18916,2023-07-16 04:00:00,c,c_2
18917,2023-07-16 05:00:00,c,c_2
18918,2023-07-16 06:00:00,c,c_2
18919,2023-07-16 07:00:00,c,c_2
18920,2023-07-16 08:00:00,c,c_2
18921,2023-07-16 09:00:00,c,c_2
18922,2023-07-16 10:00:00,c,c_2
18923,2023-07-16 11:00:00,c,c_2
18924,2023-07-16 12:00:00,c,c_2
18925,2023-07-16 13:00:00,c,c_2
18926,2023-07-16 14:00:00,c,c_2
18927,2023-07-16 15:00:00,c,c_2
18928,2023-07-16 16:00:00,c,c_2
18929,2023-07-16 17:00:00,c,c_2
18930,2023-07-16 18:00:00,c,c_2
18931,2023-07-16 19:00:00,c,c_2
18932,2023-07-16 20:00:00,c,c_2
18933,2023-07-16 21:00:00,c,c_2
18934,2023-07-16 22:00:00,c,c_2
18935,2023-07-16 23:00:00,c,c_2
18936,2023-07-17 00:00:00,c,c_2
18937,2023-07-17 01:00:00,c,c_2
18938,2023-07-17 02:00:00,c,c_2
18939,2023-07-17 03:00:00,c,c_2
18940,2023-07-17 04:00:00,c,c_2
18941,2023-07-17 05:00:00,c,c_2
18942,2023-07-17 06:00:00,c,c_2
18943,2023-07-17 07:00:00,c,c_2
18944,2023-07-17 08:00:00,c,c_2
18945,2023-07-17 09:00:00,b,b_2
18946,2023-07-17 10:00:00,b,b_2
18947,2023-07-17 11:00:00,b,b_2
18948,2023-07-17 12:00:00,b,b_2
18949,2023-07-17 13:00:00,b,b_2
18950,2023-07-17 14:00:00,b,b_2
18951,2023-07-17 15:00:00,b,b_2
18952,2023-07-17 16:00:00,b,b_2
18953,2023-07-17 17:00:00,b,b_2
18954,2023-07-17 18:00:00,b,b_2
18955,2023-07-17 19:00:00,b,b_2
18956,2023-07-17 20:00:00,b,b_2
18957,2023-07-17 21:00:00,b,b_2
18958,2023-07-17 22:00:00,b,b_2
18959,2023-07-17 23:00:00,b,b_2
18960,2023-07-18 00:00:00,b,b_2
18961,2023-07-18 01:00:00,b,b_2
18962,2023-07-18 02:00:00,b,b_2
18963,2023-07-18 03:00:00,b,b_2
18964,2023-07-18 04:00:00,b,b_2
18965,2023-07-18 05:00:00,b,b_2
18966,2023-07-18 06:00:00,b,b_2
18967,2023-07-18 07:00:00,b,b_2
18968,2023-07-18 08:00:00,a,a_0
18969,2023-07-18 09:00:00,a,a_0
18970,2023-07-18 10:00:00,a,a_0
18971,2023-07-18 11:00:00,a,a_0
18972,2023-07-18 12:00:00,a,a_0
18973,2023-07-18 13:00:00,a,a_0
18974,2023-07-18 14:00:00,a,a_0
18975,2023-07-18 15:00:00,a,a_0
18976,2023-07-18 16:00:00,a,a_0
18977,2023-07-18 17:00:00,a,a_0
18978,2023-07-18 18:00:00,d,d_0
18979,2023-07-18 19:00:00,d,d_0
18980,2023-07-18 20:00:00,d,d_0
18981,2023-07-18 21:00:00,d,d_0
18982,2023-07-18 22:00:00,d,d_0
18983,2023-07-18 23:00:00,b,b_1
18984,2023-07-19 00:00:00,b,b_1
18985,2023-07-19 01:00:00,b,b_1
18986,2023-07-19 02:00:00,b,b_1
18987,2023-07-19 03:00:00,b,b_1
18988,2023-07-19 04:00:00,b,b_1
