,Unnamed: 0,Unnamed: 0.1,No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,PM2.5_cluster,PM10_cluster,TEMP_cluster,PRES_cluster,DEWP_cluster,RAIN_cluster,WSPM_cluster,time_set,wd_cluster,TEMP_cluster_cluster,PRES_cluster_cluster,DEWP_cluster_cluster,RAIN_cluster_cluster,WSPM_cluster_cluster,PM10_cluster_cluster
8292,30187,,30188,39.0,44.0,2.0,23.0,900.0,114.0,30.3,1002.3,22.7,0.0,SSW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-09 19:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8293,30188,,30189,47.0,61.0,2.0,25.0,1000.0,111.0,29.6,1002.8,23.5,0.0,S,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-09 20:00:00,S_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8294,30189,,30190,66.0,76.0,2.0,29.0,1200.0,108.0,29.2,1003.3,24.1,0.0,S,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-09 21:00:00,S_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8295,30190,,30191,70.0,70.0,2.0,28.0,1100.0,95.0,28.8,1003.4,24.1,0.0,S,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-09 22:00:00,S_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8296,30191,,30192,65.0,65.0,2.0,30.0,1000.0,81.0,28.6,1003.5,24.2,0.0,SSW,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-09 23:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8297,30192,,30193,70.0,70.0,2.0,33.0,1000.0,73.0,28.4,1003.4,24.0,0.0,SSW,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 00:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8298,30193,,30194,75.0,75.0,2.0,32.0,1000.0,68.0,28.2,1003.2,24.0,0.0,SSW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 01:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8299,30194,,30195,75.0,75.0,2.0,23.0,1000.0,74.0,28.0,1003.0,24.0,0.0,SSW,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 02:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8300,30195,,30196,84.0,84.0,2.0,24.0,1000.0,63.0,27.2,1002.8,24.1,0.0,SSE,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 03:00:00,SSE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8301,30196,,30197,91.0,91.0,2.0,26.0,1000.0,55.0,26.7,1002.8,24.4,0.0,ESE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 04:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_3
8302,30197,,30198,110.0,110.0,2.0,36.0,1100.0,34.0,26.5,1002.8,24.5,0.0,SE,1.3,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 05:00:00,SE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8303,30198,,30199,112.0,112.0,2.0,39.0,1200.0,29.0,26.6,1003.2,24.6,0.0,SE,1.3,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 06:00:00,SE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8304,30199,,30200,109.0,109.0,2.0,42.0,1200.0,31.0,27.5,1003.5,24.6,0.0,S,1.1,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 07:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8305,30200,,30201,109.0,109.0,2.0,43.0,1100.0,45.0,28.5,1003.8,24.3,0.0,SSW,1.1,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 08:00:00,SSW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8306,30201,,30202,85.0,85.0,2.0,34.0,1000.0,72.0,29.9,1003.6,23.8,0.0,SSW,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 09:00:00,SSW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8307,30202,,30203,80.0,80.0,2.0,25.0,1000.0,91.0,30.9,1003.5,23.6,0.0,SSW,2.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 10:00:00,SSW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_1
8308,30203,,30204,72.0,72.0,3.0,18.0,900.0,114.0,31.7,1003.3,23.0,0.0,SW,3.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 11:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_1
8309,30204,,30205,73.0,73.0,3.0,16.0,900.0,131.0,32.8,1002.7,23.4,0.0,SW,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 12:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_1
8310,30205,,30206,79.0,79.0,3.0,17.0,1000.0,146.0,33.4,1002.3,22.8,0.0,SW,3.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 13:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8311,30206,,30207,74.0,74.0,4.0,15.0,1000.0,153.0,33.5,1001.6,23.8,0.0,WSW,3.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 14:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8312,30207,,30208,83.0,84.0,3.0,16.0,1000.0,161.0,33.4,1001.2,24.0,0.0,SW,3.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 15:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8313,30208,,30209,87.0,87.0,3.0,15.0,1000.0,153.0,33.6,1000.9,23.9,0.0,SSW,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 16:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8314,30209,,30210,83.0,85.0,2.0,16.0,900.0,146.0,33.3,1000.8,24.2,0.0,SW,3.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 17:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8315,30210,,30211,92.0,92.0,2.0,18.0,900.0,143.0,32.9,1000.8,24.1,0.0,SSW,3.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 18:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8316,30211,,30212,95.0,102.0,2.0,19.0,1000.0,135.0,32.5,1001.3,24.8,0.0,SSW,3.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 19:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_1
8317,30212,,30213,94.0,104.0,2.0,19.0,1000.0,125.0,32.1,1001.8,24.9,0.0,SSW,3.2,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 20:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_1_0
8318,30213,,30214,88.0,91.0,2.0,25.0,1000.0,102.0,31.8,1002.1,25.2,0.0,SSW,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 21:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_1
8319,30214,,30215,76.0,84.0,2.0,29.0,900.0,81.0,31.4,1002.2,25.3,0.0,SSW,2.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-10 22:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_1
8320,30215,,30216,74.0,74.0,2.0,29.0,900.0,74.0,31.0,1002.1,25.4,0.0,SSW,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-10 23:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_1
8321,30216,,30217,69.0,69.0,2.0,24.0,800.0,76.0,30.5,1001.9,25.1,0.0,SSW,2.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-11 00:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_1
8322,30217,,30218,65.0,69.0,2.0,21.0,800.0,76.0,29.8,1001.9,24.7,0.0,SSW,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 01:00:00,SSW_6,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8323,30218,,30219,74.0,74.0,2.0,21.0,800.0,52.0,29.4,1001.8,24.7,0.0,S,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 02:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8324,30219,,30220,68.0,68.0,2.0,21.0,600.0,42.0,29.1,1001.7,24.9,0.0,SSW,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 03:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8325,30220,,30221,72.0,72.0,2.0,22.0,600.0,53.0,28.8,1002.0,25.0,0.0,SSW,1.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 04:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8326,30221,,30222,74.0,74.0,2.0,25.0,800.0,46.0,29.0,1002.3,25.2,0.0,SW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 05:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8327,30222,,30223,87.0,87.0,3.0,29.0,900.0,36.0,28.8,1002.8,25.2,0.0,SW,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 06:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8328,30223,,30224,85.0,85.0,2.0,33.0,900.0,28.0,29.3,1003.1,25.3,0.0,SW,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 07:00:00,SW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8329,30224,,30225,90.0,90.0,2.0,34.0,900.0,31.0,30.2,1003.1,25.5,0.0,WSW,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 08:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8330,30225,,30226,94.0,94.0,2.0,36.0,1000.0,43.0,31.3,1003.1,25.6,0.0,W,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 09:00:00,W_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8331,30226,,30227,100.0,100.0,2.0,35.0,1200.0,65.0,32.8,1003.1,26.4,0.0,NNW,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 10:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8332,30227,,30228,91.0,91.0,7.0,26.0,1200.0,102.0,33.9,1002.7,24.5,0.0,WSW,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 11:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8333,30228,,30229,77.0,77.0,8.0,20.0,1100.0,142.0,34.9,1002.3,25.4,0.0,SW,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 12:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8334,30229,,30230,78.0,84.0,7.0,16.0,1100.0,165.0,35.0,1001.9,25.8,0.0,SW,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 13:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8335,30230,,30231,81.0,81.0,5.0,16.0,1100.0,176.0,35.0,1001.4,25.5,0.0,SSW,3.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-11 14:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_1
8336,30231,,30232,90.0,90.0,5.0,15.0,1200.0,173.0,35.3,1001.0,25.8,0.0,S,2.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 15:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8337,30232,,30233,99.0,103.0,4.0,18.0,1300.0,166.0,34.2,1001.1,25.6,0.0,SSW,2.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 16:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8338,30233,,30234,101.0,109.0,5.0,21.0,1400.0,154.0,33.8,1001.3,26.0,0.0,SSW,2.5,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 17:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8339,30234,,30235,98.0,98.0,5.0,20.0,1300.0,157.0,33.4,1001.1,25.9,0.0,SSW,2.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 18:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8340,30235,,30236,84.0,85.0,3.0,23.0,1100.0,139.0,33.2,1001.3,25.7,0.0,SSW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 19:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8341,30236,,30237,74.0,87.0,2.0,27.0,1000.0,125.0,33.0,1001.7,25.8,0.0,SW,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 20:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8342,30237,,30238,79.0,98.0,2.0,36.0,1100.0,94.0,32.6,1001.7,26.4,0.0,SSW,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 21:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8343,30238,,30239,79.0,87.0,2.0,54.0,1100.0,58.0,32.5,1001.8,26.6,0.0,SSW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 22:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8344,30239,,30240,78.0,86.0,2.0,47.0,1000.0,53.0,32.3,1001.8,26.4,0.0,SSW,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-11 23:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8345,30240,,30241,77.0,81.0,2.0,45.0,900.0,48.0,31.9,1001.5,26.5,0.0,SSW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 00:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8346,30241,,30242,76.0,85.0,2.0,50.0,900.0,38.0,31.4,1001.4,26.2,0.0,SW,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 01:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8347,30242,,30243,80.0,82.0,2.0,42.0,900.0,37.0,31.0,1001.1,26.3,0.0,SSW,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 02:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8348,30243,,30244,75.0,78.0,2.0,34.0,800.0,36.0,30.7,1001.0,26.4,0.0,SW,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 03:00:00,SW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8349,30244,,30245,78.0,79.0,2.0,39.0,900.0,25.0,30.3,1001.0,26.5,0.0,SW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 04:00:00,SW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8350,30245,,30246,85.0,88.0,2.0,44.0,900.0,15.0,30.2,1001.0,26.8,0.0,SW,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 05:00:00,SW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_1
8351,30246,,30247,106.0,106.0,2.0,38.0,1000.0,17.0,30.0,1001.2,27.0,0.0,SW,1.3,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 06:00:00,SW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8352,30247,,30248,115.0,115.0,2.0,41.0,1200.0,24.0,30.4,1001.1,27.0,0.0,WSW,2.0,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 07:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8353,30248,,30249,125.0,125.0,2.0,36.0,1200.0,38.0,31.0,1001.1,26.9,0.0,WSW,2.2,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 08:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8354,30249,,30250,114.0,114.0,2.0,35.0,1100.0,49.0,32.2,1001.3,27.2,0.0,SW,1.5,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 09:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8355,30250,,30251,105.0,105.0,2.0,32.0,1100.0,72.0,33.0,1001.0,26.8,0.0,SW,2.0,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 10:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_1_0
8356,30251,,30252,96.0,96.0,2.0,25.0,1000.0,92.0,33.4,1000.5,26.4,0.0,WSW,2.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-12 11:00:00,WSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_0
8357,30252,,30253,78.0,78.0,2.0,22.0,1000.0,93.0,29.7,1000.3,22.9,0.0,N,5.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2016-08-12 12:00:00,N_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_0
8358,30253,,30254,35.0,75.0,2.0,28.0,1100.0,70.0,25.7,1001.8,24.3,12.1,ESE,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_1,WSPM_0,2016-08-12 13:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_1_0,WSPM_0_3,PM10_0_0
8359,30254,,30255,22.0,22.0,2.0,38.0,1100.0,55.0,26.9,1001.2,24.4,0.0,NNW,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 14:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_0
8360,30255,,30256,,,,,,,27.4,1001.3,23.4,0.0,NNE,2.0,Dongsi,,,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 15:00:00,NNE_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,nan_0
8361,30256,,30257,14.0,21.0,2.0,28.0,900.0,71.0,27.8,1000.4,24.2,0.0,NNE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 16:00:00,NNE_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
8362,30257,,30258,14.0,14.0,2.0,25.0,900.0,74.0,28.8,1000.2,23.9,0.0,ENE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 17:00:00,ENE_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
8363,30258,,30259,20.0,20.0,2.0,28.0,900.0,66.0,28.5,1000.9,23.6,0.0,ENE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 18:00:00,ENE_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
8364,30259,,30260,25.0,25.0,2.0,42.0,900.0,49.0,28.2,1000.8,24.0,0.0,ENE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 19:00:00,ENE_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
8365,30260,,30261,24.0,24.0,2.0,39.0,800.0,53.0,27.8,1001.7,21.8,0.0,ENE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 20:00:00,ENE_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
8366,30261,,30262,23.0,23.0,2.0,40.0,700.0,42.0,27.3,1002.1,22.0,0.0,NNE,0.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2016-08-12 21:00:00,NNE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_3,PM10_0_2
