,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,PM2.5_cluster,PM10_cluster,TEMP_cluster,PRES_cluster,DEWP_cluster,RAIN_cluster,WSPM_cluster,time_set,wd_cluster
5052,24857,,,,,,,24858,86.0,103.0,17.0,78.0,1700.0,9.0,2.1,1026.2,-8.9,0.0,SE,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 17:00:00,SE_0
5053,24858,,,,,,,24859,90.0,111.0,21.0,85.0,2000.0,2.0,1.0,1026.2,-8.5,0.0,SSE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 18:00:00,SSE_0
5054,24859,,,,,,,24860,119.0,127.0,23.0,84.0,2300.0,2.0,-1.4,1026.3,-8.6,0.0,E,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 19:00:00,E_0
5055,24860,,,,,,,24861,140.0,143.0,27.0,86.0,2300.0,2.0,-2.5,1026.2,-8.4,0.0,E,1.3,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 20:00:00,E_0
5056,24861,,,,,,,24862,157.0,184.0,29.0,91.0,2800.0,3.0,-2.7,1025.8,-8.0,0.0,ENE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 21:00:00,ENE_0
5057,24862,,,,,,,24863,171.0,209.0,37.0,104.0,3800.0,4.0,-3.5,1025.5,-7.6,0.0,ENE,0.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 22:00:00,ENE_0
5058,24863,,,,,,,24864,204.0,225.0,33.0,103.0,3800.0,3.0,-3.4,1025.2,-7.5,0.0,NE,1.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-12-31 23:00:00,NE_0
5059,24864,,,,,,,24865,200.0,209.0,31.0,98.0,3400.0,2.0,-2.5,1024.5,-8.2,0.0,NNE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 00:00:00,NNE_0
5060,24865,,,,,,,24866,193.0,203.0,46.0,97.0,3400.0,3.0,-3.5,1023.8,-7.3,0.0,NE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 01:00:00,NE_0
5061,24866,,,,,,,24867,219.0,237.0,49.0,102.0,3700.0,3.0,-4.7,1023.7,-7.3,0.0,ENE,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 02:00:00,ENE_0
5062,24867,,,,,,,24868,187.0,196.0,40.0,94.0,3100.0,3.0,-3.6,1023.1,-7.7,0.0,ENE,1.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 03:00:00,ENE_0
5063,24868,,,,,,,24869,160.0,160.0,35.0,91.0,3100.0,2.0,-5.1,1022.3,-7.7,0.0,E,1.0,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 04:00:00,E_0
5064,24869,,,,,,,24870,116.0,116.0,31.0,89.0,2700.0,2.0,-5.7,1021.7,-8.3,0.0,ENE,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 05:00:00,ENE_0
5065,24870,,,,,,,24871,111.0,117.0,32.0,90.0,2800.0,2.0,-6.3,1021.1,-8.4,0.0,ENE,0.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 06:00:00,ENE_0
5066,24871,,,,,,,24872,124.0,139.0,31.0,87.0,3200.0,2.0,-6.8,1021.1,-8.6,0.0,E,0.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 07:00:00,E_0
5067,24872,,,,,,,24873,106.0,118.0,22.0,78.0,2600.0,2.0,-6.8,1021.2,-8.8,0.0,ENE,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 08:00:00,ENE_0
5068,24873,,,,,,,24874,93.0,93.0,19.0,70.0,1900.0,2.0,-3.6,1021.5,-8.3,0.0,E,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 09:00:00,E_0
5069,24874,,,,,,,24875,90.0,98.0,25.0,71.0,1700.0,4.0,-2.1,1021.1,-8.0,0.0,ENE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 10:00:00,ENE_0
5070,24875,,,,,,,24876,103.0,118.0,28.0,78.0,2000.0,5.0,-0.2,1020.6,-7.9,0.0,ENE,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 11:00:00,ENE_0
5071,24876,,,,,,,24877,119.0,123.0,32.0,78.0,2100.0,7.0,1.3,1019.2,-7.7,0.0,ESE,0.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 12:00:00,ESE_0
5072,24877,,,,,,,24878,133.0,146.0,34.0,85.0,2200.0,9.0,2.8,1017.7,-7.7,0.0,SW,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 13:00:00,SW_0
5073,24878,,,,,,,24879,172.0,190.0,34.0,99.0,2600.0,10.0,4.3,1016.7,-7.2,0.0,SE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 14:00:00,SE_0
5074,24879,,,,,,,24880,194.0,206.0,35.0,107.0,2600.0,10.0,4.2,1016.7,-7.0,0.0,E,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 15:00:00,E_4
5075,24880,,,,,,,24881,198.0,207.0,31.0,113.0,2900.0,6.0,3.9,1016.4,-7.0,0.0,E,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 16:00:00,E_4
5076,24881,,,,,,,24882,204.0,232.0,36.0,123.0,3800.0,3.0,1.2,1017.0,-6.9,0.0,E,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 17:00:00,E_4
5077,24882,,,,,,,24883,219.0,261.0,42.0,124.0,3800.0,2.0,-1.2,1017.2,-6.7,0.0,E,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 18:00:00,E_4
5078,24883,,,,,,,24884,246.0,291.0,41.0,125.0,4100.0,2.0,-1.2,1017.2,-6.2,0.0,E,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 19:00:00,E_4
5079,24884,,,,,,,24885,260.0,310.0,44.0,126.0,4800.0,3.0,-2.4,1017.5,-6.1,0.0,E,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 20:00:00,E_4
5080,24885,,,,,,,24886,278.0,334.0,51.0,129.0,5100.0,3.0,-2.5,1017.6,-5.5,0.0,E,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 21:00:00,E_4
5081,24886,,,,,,,24887,282.0,305.0,41.0,126.0,4700.0,3.0,-3.1,1017.3,-5.6,0.0,NE,0.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 22:00:00,NE_0
5082,24887,,,,,,,24888,285.0,307.0,41.0,135.0,4500.0,2.0,-3.2,1017.4,-5.2,0.0,NE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-01 23:00:00,NE_0
5083,24888,,,,,,,24889,314.0,363.0,49.0,144.0,6200.0,4.0,-4.4,1017.5,-5.9,0.0,ESE,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 00:00:00,ESE_0
5084,24889,,,,,,,24890,345.0,363.0,55.0,137.0,5400.0,2.0,-3.6,1016.8,-5.5,0.0,ENE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 01:00:00,ENE_0
5085,24890,,,,,,,24891,306.0,306.0,44.0,110.0,4400.0,2.0,-4.2,1017.0,-5.6,0.0,NE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 02:00:00,NE_0
5086,24891,,,,,,,24892,249.0,249.0,40.0,93.0,2400.0,2.0,-3.7,1016.7,-5.9,0.0,NW,0.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 03:00:00,NW_0
5087,24892,,,,,,,24893,205.0,205.0,33.0,81.0,2100.0,3.0,-4.4,1016.0,-6.1,0.0,SSW,0.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 04:00:00,SSW_0
5088,24893,,,,,,,24894,204.0,204.0,29.0,77.0,2900.0,3.0,-4.7,1015.7,-6.8,0.0,W,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 05:00:00,W_0
5089,24894,,,,,,,24895,224.0,224.0,38.0,88.0,4100.0,3.0,-5.2,1015.7,-7.0,0.0,S,0.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 06:00:00,S_0
5090,24895,,,,,,,24896,220.0,220.0,36.0,88.0,4000.0,3.0,-5.2,1015.8,-6.7,0.0,ENE,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 07:00:00,ENE_1
5091,24896,,,,,,,24897,195.0,195.0,36.0,90.0,3500.0,3.0,-3.9,1016.1,-6.1,0.0,ENE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 08:00:00,ENE_1
5092,24897,,,,,,,24898,208.0,217.0,37.0,104.0,4800.0,4.0,-3.0,1016.5,-5.6,0.0,ENE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 09:00:00,ENE_1
5093,24898,,,,,,,24899,236.0,256.0,42.0,112.0,5400.0,4.0,0.1,1017.1,-5.7,0.0,SE,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 10:00:00,SE_0
5094,24899,,,,,,,24900,222.0,228.0,44.0,105.0,4100.0,6.0,2.1,1016.9,-5.1,0.0,ESE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 11:00:00,ESE_0
5095,24900,,,,,,,24901,210.0,210.0,42.0,102.0,3500.0,9.0,3.7,1016.1,-5.8,0.0,NE,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 12:00:00,NE_0
5096,24901,,,,,,,24902,203.0,203.0,39.0,105.0,3300.0,12.0,4.6,1015.0,-5.5,0.0,E,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 13:00:00,E_0
5097,24902,,,,,,,24903,210.0,210.0,37.0,116.0,3500.0,11.0,6.0,1014.1,-5.7,0.0,ENE,1.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 14:00:00,ENE_4
5098,24903,,,,,,,24904,239.0,242.0,38.0,130.0,3600.0,9.0,6.1,1014.2,-5.6,0.0,ENE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 15:00:00,ENE_4
5099,24904,,,,,,,24905,225.0,225.0,36.0,123.0,3200.0,8.0,5.6,1014.2,-5.4,0.0,ENE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 16:00:00,ENE_4
5100,24905,,,,,,,24906,208.0,213.0,36.0,121.0,3000.0,5.0,2.5,1014.7,-5.4,0.0,ENE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 17:00:00,ENE_4
5101,24906,,,,,,,24907,237.0,260.0,41.0,127.0,3300.0,3.0,0.1,1015.1,-4.9,0.0,ENE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 18:00:00,ENE_4
5102,24907,,,,,,,24908,291.0,333.0,45.0,138.0,4100.0,4.0,-0.7,1015.7,-4.4,0.0,ENE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 19:00:00,ENE_4
5103,24908,,,,,,,24909,416.0,470.0,58.0,161.0,5400.0,4.0,-1.7,1016.6,-4.4,0.0,ESE,0.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 20:00:00,ESE_0
5104,24909,,,,,,,24910,499.0,554.0,46.0,167.0,6800.0,4.0,-2.0,1016.7,-4.5,0.0,ESE,0.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 21:00:00,ESE_0
5105,24910,,,,,,,24911,505.0,522.0,39.0,156.0,6600.0,3.0,-2.8,1016.7,-4.5,0.0,E,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 22:00:00,E_0
5106,24911,,,,,,,24912,504.0,513.0,39.0,151.0,6300.0,3.0,-3.0,1017.2,-4.0,0.0,ENE,1.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-02 23:00:00,ENE_1
5107,24912,,,,,,,24913,535.0,553.0,53.0,163.0,6100.0,4.0,-3.2,1017.0,-4.0,0.0,ENE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 00:00:00,ENE_1
5108,24913,,,,,,,24914,520.0,548.0,43.0,138.0,6700.0,3.0,-3.3,1016.8,-4.0,0.0,ENE,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 01:00:00,ENE_1
5109,24914,,,,,,,24915,482.0,490.0,39.0,130.0,6200.0,3.0,-3.2,1016.8,-3.6,0.0,NE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 02:00:00,NE_0
5110,24915,,,,,,,24916,477.0,477.0,41.0,118.0,6100.0,3.0,-3.4,1017.3,-4.7,0.0,ENE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 03:00:00,ENE_0
5111,24916,,,,,,,24917,323.0,323.0,35.0,87.0,4500.0,2.0,-2.6,1017.3,-3.2,0.0,E,1.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 04:00:00,E_0
5112,24917,,,,,,,24918,234.0,234.0,34.0,70.0,3600.0,2.0,-3.4,1017.9,-3.7,0.0,E,2.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 05:00:00,E_0
5113,24918,,,,,,,24919,232.0,232.0,26.0,65.0,3500.0,2.0,-3.0,1018.3,-3.1,0.0,ENE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 06:00:00,ENE_0
5114,24919,,,,,,,24920,184.0,184.0,15.0,49.0,2800.0,3.0,-2.8,1018.9,-2.9,0.0,E,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 07:00:00,E_0
5115,24920,,,,,,,24921,178.0,178.0,13.0,42.0,2400.0,7.0,-2.6,1019.1,-3.2,0.0,ESE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 08:00:00,ESE_0
5116,24921,,,,,,,24922,179.0,179.0,12.0,43.0,2100.0,7.0,-2.5,1019.9,-3.1,0.0,ENE,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 09:00:00,ENE_1
5117,24922,,,,,,,24923,174.0,174.0,16.0,43.0,1800.0,11.0,-1.4,1020.1,-3.1,0.0,ENE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 10:00:00,ENE_1
5118,24923,,,,,,,24924,145.0,145.0,23.0,35.0,1600.0,22.0,-0.1,1020.0,-4.4,0.0,ENE,1.5,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 11:00:00,ENE_1
5119,24924,,,,,,,24925,140.0,140.0,32.0,35.0,1600.0,32.0,1.7,1018.8,-5.7,0.0,S,1.3,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 12:00:00,S_0
5120,24925,,,,,,,24926,117.0,117.0,34.0,40.0,1700.0,34.0,1.8,1017.7,-7.0,0.0,SW,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 13:00:00,SW_0
5121,24926,,,,,,,24927,119.0,119.0,29.0,43.0,1500.0,36.0,2.3,1017.5,-6.8,0.0,SSE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 14:00:00,SSE_1
5122,24927,,,,,,,24928,112.0,112.0,25.0,45.0,1800.0,37.0,2.2,1017.4,-6.4,0.0,SSE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 15:00:00,SSE_1
5123,24928,,,,,,,24929,135.0,135.0,23.0,50.0,1800.0,30.0,2.2,1017.8,-6.7,0.0,SSE,0.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 16:00:00,SSE_1
5124,24929,,,,,,,24930,199.0,199.0,19.0,66.0,1800.0,10.0,0.8,1018.2,-5.2,0.0,S,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 17:00:00,S_0
5125,24930,,,,,,,24931,220.0,220.0,17.0,70.0,1900.0,3.0,-0.1,1019.2,-3.7,0.0,S,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 18:00:00,S_0
5126,24931,,,,,,,24932,223.0,223.0,16.0,67.0,2100.0,3.0,-1.3,1020.2,-3.7,0.0,WNW,0.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 19:00:00,WNW_0
5127,24932,,,,,,,24933,239.0,239.0,19.0,69.0,2300.0,3.0,-2.0,1020.7,-3.0,0.0,ESE,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 20:00:00,ESE_0
5128,24933,,,,,,,24934,227.0,227.0,18.0,68.0,2600.0,3.0,-2.7,1021.4,-3.5,0.0,SW,0.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 21:00:00,SW_0
5129,24934,,,,,,,24935,254.0,254.0,18.0,71.0,2900.0,3.0,-3.2,1021.8,-3.9,0.0,E,0.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 22:00:00,E_0
5130,24935,,,,,,,24936,247.0,247.0,20.0,73.0,3300.0,3.0,-3.5,1022.1,-4.2,0.0,NW,0.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-03 23:00:00,NW_0
5131,24936,,,,,,,24937,242.0,242.0,18.0,75.0,3500.0,3.0,-3.8,1022.4,-4.1,0.0,SW,0.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 00:00:00,SW_0
5132,24937,,,,,,,24938,252.0,252.0,17.0,72.0,3800.0,3.0,-4.4,1023.0,-4.5,0.0,E,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 01:00:00,E_0
5133,24938,,,,,,,24939,251.0,251.0,15.0,69.0,4000.0,2.0,-4.3,1023.6,-4.7,0.0,NNE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 02:00:00,NNE_0
5134,24939,,,,,,,24940,92.0,92.0,17.0,52.0,1100.0,7.0,0.1,1024.3,-9.4,0.0,N,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 03:00:00,N_1
5135,24940,,,,,,,24941,15.0,15.0,3.0,15.0,300.0,57.0,0.2,1024.5,-11.2,0.0,N,3.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 04:00:00,N_1
5136,24941,,,,,,,24942,10.0,10.0,2.0,15.0,400.0,57.0,-0.8,1024.8,-12.4,0.0,N,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 05:00:00,N_1
5137,24942,,,,,,,24943,15.0,15.0,3.0,18.0,300.0,56.0,-1.4,1025.3,-13.0,0.0,NNW,3.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 06:00:00,NNW_0
5138,24943,,,,,,,24944,7.0,7.0,3.0,22.0,400.0,53.0,-1.7,1026.1,-13.3,0.0,N,4.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 07:00:00,N_0
5139,24944,,,,,,,24945,10.0,10.0,2.0,27.0,400.0,46.0,-2.1,1027.0,-13.6,0.0,NE,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 08:00:00,NE_0
5140,24945,,,,,,,24946,9.0,9.0,3.0,26.0,400.0,49.0,-2.1,1027.6,-14.5,0.0,N,3.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 09:00:00,N_0
5141,24946,,,,,,,24947,10.0,10.0,2.0,21.0,400.0,55.0,-1.3,1027.9,-15.2,0.0,NNE,3.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 10:00:00,NNE_2
5142,24947,,,,,,,24948,10.0,10.0,2.0,20.0,400.0,58.0,-0.2,1027.5,-15.3,0.0,NNE,3.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 11:00:00,NNE_2
5143,24948,,,,,,,24949,7.0,8.0,2.0,13.0,300.0,70.0,0.5,1026.5,-15.5,0.0,NNE,3.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 12:00:00,NNE_2
5144,24949,,,,,,,24950,9.0,9.0,2.0,14.0,400.0,67.0,0.3,1025.7,-15.7,0.0,N,4.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 13:00:00,N_0
5145,24950,,,,,,,24951,13.0,13.0,3.0,17.0,400.0,66.0,1.0,1025.0,-16.0,0.0,NE,3.3,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 14:00:00,NE_0
5146,24951,,,,,,,24952,15.0,15.0,3.0,17.0,400.0,64.0,1.3,1024.9,-16.1,0.0,NNW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 15:00:00,NNW_0
5147,24952,,,,,,,24953,15.0,15.0,3.0,19.0,400.0,63.0,1.4,1024.7,-16.5,0.0,N,2.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2016-01-04 16:00:00,N_0
5148,24953,,,,,,,24954,17.0,17.0,4.0,26.0,400.0,55.0,0.8,1024.9,-17.5,0.0,NNW,3.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 17:00:00,NNW_0
5149,24954,,,,,,,24955,17.0,18.0,4.0,34.0,500.0,44.0,0.7,1025.6,-17.6,0.0,NNW,3.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 18:00:00,NNW_0
5150,24955,,,,,,,24956,22.0,22.0,6.0,36.0,500.0,42.0,-0.2,1026.1,-17.4,0.0,NW,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2016-01-04 19:00:00,NW_0
