,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
light snow_1,0,1.28,0,1.68,0.46,0,1.6,1.43,1.2,1.48,1.71,1.62,1.15,1.18,0.24,2.54,0.0,0.8,1.36,0.81,0.98,0.64,0.67,0.79,0.0,1.36,0.34,0,0,0,0,0,0,0,0.88,0,0,0,0.68,1.0,0,0,0,0,0,0,1.17,1.57,1.81,1.23,0.88,0.81,1.59,0.92,1.55,1.29,0.81,1.4,0.8,0.28,2.13,0.0,0.78,0.94,0.32,1.08,0.76,0.64,0.81,0.54,0.23,0.32,0.0,0,0.84,3.01,0.0,1.7,0.0,0,1.39,1.0,0.49,0,0.0,1.02,0.34,0.28,0,1.26,0.0,0,0,0,0.72,0,0,0.65,0.28,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0.0,0,0.68,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.45,1.79,1.9
mist_3,1.11,1.29,0.89,1.3,1.06,0.61,1.27,0,1.41,2.26,0.87,0.97,0.83,1.34,0.51,1.1,0.77,1.09,2.0,1.36,1.55,1.38,1.99,1.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.39,1.96,0.81,1.32,0.73,1.11,0.88,0.34,0.75,0.79,1.36,2.11,1.41,0.16,1.13,0.84,0.5,1.58,0.0,1.41,1.06,0.0,2.14,1.41,0.75,0.0,0.0,0.0,1.28,0.74,3.34,0,0,0,0.0,0,0,0,1.97,1.39,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.82,0.0,0,0.0,0,0,0.0,0,0,0,0,0.52,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.24,1.95
light snow_2,0,1.26,0.0,1.81,0.6,0,1.61,1.5,1.01,1.38,1.97,1.43,1.11,0.44,0.52,2.74,0,0.74,1.87,1.22,0.0,0,0.0,0.0,0,1.24,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.98,1.34,1.63,0.48,0.99,0.75,2.13,1.1,1.6,1.4,1.22,1.86,0,0,1.89,0.0,0.28,0.0,0.0,1.04,1.06,0.0,0.0,0,0.64,0,0,0,0.0,1.33,0,3.47,0,0,1.03,1.56,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,1.67,1.75
overcast clouds_4,0,1.5,0.82,1.59,0.0,0,1.52,1.29,0.42,0.73,2.4,1.29,0.57,0.17,0.56,0.5,0,0.0,0.58,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.73,1.09,0.0,0.0,0.0,1.06,0,0.61,0.49,0.0,0.61,0.0,0.0,0.71,0,0.95,0,0.56,0.75,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,1.42,1.7
light rain_2,1.18,1.3,1.34,1.19,1.12,1.48,0.0,0,0.3,0.81,1.62,1.18,0.86,2.5,0.36,0,0.23,1.76,1.78,1.32,0.0,0.67,0.0,0,1.52,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.86,1.11,0.62,0.71,1.56,1.24,1.7,1.15,0.84,1.32,1.86,1.69,0.4,0,0.74,0.47,0.0,0.0,0.38,0,0.86,0.0,0.7,0.2,0,1.54,0,0,0,0,0,0,3.67,0,0,0.0,1.57,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,1.88,1.08,1.69
snow_0,0,1.81,0.0,1.8,0.0,0,1.37,0.78,0.94,2.17,2.52,1.49,0.85,1.95,0,2.53,0,1.98,1.78,1.7,2.4,1.26,1.44,2.57,1.75,3.35,0.71,0,0.32,0,0,0,0,0,0.0,0,0.0,0,0.69,3.55,2.35,0,0.85,0.0,0,0,0.92,2.32,1.47,2.09,0.98,2.02,2.46,1.56,1.89,0.77,1.7,1.91,0.52,0,2.6,0.0,0.55,2.42,0.35,0.89,0.51,0.0,1.45,1.29,0,0,1.78,0,2.7,2.23,0.0,1.16,0,0,3.36,0.28,0.0,0,0,0.56,0.72,0.0,0,0,0,5.01,0,0,0.52,0.32,0,1.33,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.69,0,0,0.0,2.35,3.55,0,0,0,0,0,0.85,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.83,1.55,2.03
light snow_3,0,0.82,0,1.92,0,0,2.21,0.69,0.22,1.32,1.43,1.36,0.58,0.92,0.0,2.93,0,0.0,1.86,0,0.0,0,0.0,0.0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.21,1.45,1.45,0.99,0.98,0.0,1.18,1.31,1.06,0.68,0,1.98,0,0,2.33,0,0,0.0,0.0,0.44,0,0,0.0,0,0.0,0,0,0,0.0,2.05,0,0.96,0,0,2.11,4.0,0,0,0,1.46,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.64,1.88
broken clouds_3,0.49,1.94,0.0,1.54,0.91,0.4,1.59,0,0.62,0.53,0.46,2.53,0.2,0.84,1.49,0.85,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.7,1.14,1.12,0.15,0,0.57,0,0,0.0,0,0.0,0.7,0.0,1.03,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.86,0.0,0,0,0.0,0.0,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.73,1.49,1.86
moderate rain_1,1.82,1.28,1.02,1.04,1.42,1.6,0.5,0,0.87,0.82,1.58,0.6,1.63,2.2,0.21,0,0.44,2.89,0.0,0.0,0.64,1.52,0.0,0,1.98,0,0,1.4,0,2.07,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.73,0.89,0.46,1.62,0.61,1.84,1.22,0.0,1.15,0.0,0.0,0.0,2.16,0.0,0,0.71,0.0,0.65,0.0,0,0,0,0.0,1.74,0,0,2.01,0.0,0,0,0,0,0,1.18,0,0,0,4.12,0,0,0,0,1.4,0,0,0,2.07,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1.68,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.7,1.9
mist_4,1.13,1.51,1.13,1.29,0.93,0.72,0.91,0,1.32,2.43,1.15,0.61,0.78,0.46,0.39,1.14,0.88,0.86,2.11,0.61,1.71,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.79,0.59,0.52,0.0,0.88,1.06,1.26,0.21,0.76,0.61,2.19,0.0,0.0,1.7,0,0.72,1.78,0,1.6,1.95,0.96,0.0,0.0,0.3,0,0,0,0,0.0,0.49,0,0,0,0,0,0,0,4.12,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1.08,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,2.4,2.02
haze_1,1.14,1.1,1.15,1.73,1.53,1.02,1.55,1.34,1.45,2.23,1.31,1.41,1.02,1.18,0.91,2.05,0.0,0.56,2.79,0.6,1.86,0.72,0.26,1.5,0.66,2.84,0.79,0.8,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1.41,2.23,1.45,1.29,0.82,0.57,1.17,0.38,1.33,1.11,0.6,2.64,0.51,0.55,2.38,0.72,0.39,1.81,0.0,1.96,1.41,0.38,0.28,0.45,1.11,0.0,0.66,0.0,1.67,1.63,0.57,0.0,0,0,2.68,0.56,0,0,0.42,3.23,0.79,0.4,0.8,0,0.0,1.27,0.0,0,0.0,0.0,0,0.0,1.56,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.84,1.54,1.52
proximity shower rain_0,2.06,0.96,1.4,0.29,1.08,1.75,0,0,1.56,1.53,1.38,1.95,1.54,2.57,0.71,0.9,0,2.56,1.93,2.57,0.64,2.65,1.5,0,1.68,1.03,3.48,2.95,1.73,1.54,1.71,2.22,1.33,0,0,1.93,0.0,2.99,0,0,0,0.0,0,0,0,0,1.52,1.62,2.12,2.63,1.4,2.61,1.66,0.0,0.81,1.73,2.57,1.86,1.82,1.27,0.83,0.86,0.62,0.65,0.0,0.0,0.0,0.0,1.42,2.7,0.3,0,1.77,0,0,1.72,0,0.0,0,0,1.03,0,0,0,0,0.85,3.49,0,2.95,0,0.0,0,1.54,0,1.22,1.75,1.71,0,0,0,2.24,0,0,1.34,0.0,0,0.0,0,0,0,0.0,0,0,0,1.93,0,2.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,1.25,1.61
mist_5,0.0,1.53,1.04,1.84,0.56,0.0,1.59,0,0.67,2.54,0.62,0.88,0.73,0.71,0.0,1.75,0,0.0,2.37,0.0,0.67,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.4,0.25,1.01,1.15,0.0,0.76,0.0,0.38,1.19,0.0,2.1,0.0,0.0,1.99,0,0.0,0.0,0,1.28,0.93,0,0.0,0,0,0,0.0,0,0,1.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.65,0,4.57,0,0,0,0,0,0,0.0,0,0,1.23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,2.08,2.21
thunderstorm_0,2.11,0.36,1.5,0,0.53,2.09,0,0,2.2,1.43,1.68,2.13,2.14,2.33,1.42,0,0.98,2.28,1.1,2.02,0.89,2.8,1.09,0,2.31,0,2.27,3.16,0.51,1.45,2.68,2.25,1.32,0,2.06,2.48,2.16,0,0,0,0,0,0.0,0,0,0,2.17,1.49,2.1,2.34,2.14,2.29,1.98,0.0,1.02,2.16,2.02,1.15,1.66,1.08,0,0.0,2.09,0.9,0,0.57,0.71,0,1.18,2.71,1.19,0.93,2.21,0.0,0,0,0,0,0,0.0,0,0,0,1.03,0,0.0,2.27,0,3.16,0,2.86,0,1.45,0,0.0,0.52,2.68,0,0,0,2.26,0,0,1.33,0,0,1.48,0,0,0,0.0,2.06,0,0,2.48,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,1.85,2.22
light snow_4,0,0.0,0,2.11,0,0,2.3,0.0,1.17,2.11,0.79,0.9,0.87,0,0.0,3.14,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,1.14,2.26,1.02,0,0,0,0.68,0.0,0.51,1.03,0,1.22,0,0,1.88,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.22,0,0.0,0,0,0,0.92,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1.57,1.98
proximity thunderstorm_1,1.8,0.89,1.62,0.78,1.13,1.96,0,0,2.25,0.76,2.47,2.91,2.49,1.76,0.0,0.0,0,1.49,1.18,0.6,0.0,3.14,1.0,0,0.92,0.0,0.0,1.37,0,0.0,0.69,0.96,0.9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.2,0.74,3.22,1.84,1.15,1.52,3.43,0.0,0.63,1.97,0.6,1.01,1.33,0.0,0.0,1.16,0.0,0.0,0,0.0,0,0,1.01,1.64,0,0,0.94,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.37,0,4.41,0,0.0,0,0,0,0.69,0,0,0,0.96,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.01,1.55,1.97
heavy snow_1,0,1.72,0,2.35,0.0,0,1.88,1.78,0.67,1.96,2.55,1.65,1.12,1.77,0.88,0,0,0.0,1.6,0.0,1.12,0,0.0,3.52,0.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.66,2.04,1.15,2.2,1.9,0.0,1.35,2.6,2.73,0.99,0.0,1.98,0.0,1.15,0,0,0.0,1.13,0.0,1.16,0.95,0,0.0,0,0.0,0,0.0,0,3.03,0,0,0,0.82,0,0.56,0,0,0,0,0.81,0,0,0,0,0,4.35,0,0,0,0,0,0.0,0.0,0.0,0,0,3.94,0,0,0,0,1.43,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.9,2.22,2.3
thunderstorm with heavy rain_0,2.24,0.5,1.42,0,0.82,3.79,0,0,2.07,2.14,2.22,2.98,4.18,2.57,1.66,0.63,1.39,2.42,0.0,2.03,0.76,4.21,1.17,0,3.7,0.0,2.08,3.65,1.1,3.23,2.21,3.61,1.98,0,2.35,2.43,0.0,0,0,0,0,1.72,0,0,0.0,0,2.02,2.22,2.97,2.85,0.0,2.49,2.05,0.0,0.0,3.63,2.03,0.0,0.46,0.0,0.71,0.0,0.0,0.85,0,1.62,0.0,0,1.19,4.25,1.27,0,3.74,0,0,0,0,0,0,0,0.0,0,0,0.76,0,0.0,2.08,0,3.65,0,0.0,0,3.23,0,0,1.11,2.21,0.0,0,0,3.63,0,0,2.0,0,0,0,0,0,0,0.0,2.35,0,0,2.43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2.12,2.79
broken clouds_4,0,1.19,0,2.43,1.53,0,1.92,0,0.0,0,0,2.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,1.6,1.88
drizzle_1,1.25,1.78,1.49,0.0,2.27,0,0,0,1.26,2.68,1.1,0.95,0.58,2.38,0,2.1,0,3.1,1.46,2.58,0.72,1.23,3.45,0.0,2.63,1.87,0.65,0.0,1.93,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.23,2.84,1.08,2.25,0,3.16,1.53,0.73,0.0,0,2.58,1.14,2.28,0,2.36,0.0,0,0.73,0.74,2.2,1.33,0,2.57,1.26,0,0.0,2.66,0,0.0,0.83,0.0,0,0,0,1.42,0,0,0,0,0.0,0.65,0.0,0.0,0,0,0,0,0,4.47,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.73,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.77,2.22,1.93
heavy intensity drizzle_0,1.67,1.14,1.91,0.0,2.01,0.56,0,0,0,2.67,2.25,1.07,1.03,2.79,0,1.0,0,3.47,1.64,3.3,0.78,2.65,3.58,0.0,4.27,0.0,2.63,0.0,3.91,0.0,0,1.89,0,0,0.0,2.31,5.69,0,0,0,0,0,0,0,0.0,0,0,2.8,0.99,3.09,0.0,3.53,1.94,0,0.0,1.13,3.3,1.79,0.52,0,1.13,0.0,0.0,0.79,0,2.73,1.02,0,3.67,2.71,0,0,4.33,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.97,2.63,0,0.0,0,0,0,0.0,0,1.75,4.03,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2.31,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,2.23,2.38
thunderstorm with light rain_0,2.36,0.44,1.61,0.0,1.0,2.48,0,0,1.86,1.86,1.94,2.58,3.34,2.49,1.94,0.0,1.22,2.41,1.74,2.0,0,3.55,1.76,0,2.59,0,2.43,2.46,0.0,3.68,2.78,2.5,3.69,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1.98,1.91,2.85,2.87,1.51,2.45,2.37,0.0,0.0,3.51,2.0,1.44,1.12,2.35,0,0.77,0.0,0,0,0.81,0.59,0.0,1.79,3.61,0.84,0,2.68,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.43,0,2.46,0,0.0,0,3.68,0,0,0.0,2.78,0,0,0,2.51,0,0,3.72,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,2.07,2.77
fog_1,0.95,1.86,1.16,1.87,1.42,0.0,0.72,0,1.79,2.84,0.72,0.76,1.59,1.37,0.0,1.67,0,1.53,1.49,1.92,3.42,0.0,1.35,2.16,0.0,2.36,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.75,2.92,0.93,1.44,0.0,1.56,0.41,0.0,0.0,1.31,1.92,1.75,0.56,0,1.7,0,1.29,3.0,0,2.67,2.01,0,1.37,0.0,0.0,0,0.0,0,2.3,1.58,1.74,0,0,0.0,2.47,0,0,0,1.69,0.68,0,1.08,0,0,0,0.0,0.0,0,0,0,0,4.44,0,0.0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.65,2.59,2.61
haze_2,1.35,1.12,1.67,2.23,1.18,0.64,1.72,1.68,0.95,2.57,0.55,1.15,0.95,2.39,1.02,1.81,0,1.63,3.5,1.18,1.38,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,2.53,1.35,2.58,0,1.66,0.0,0.53,0.94,0.94,1.18,3.57,0,0.83,1.53,0.0,1.05,1.4,0,1.92,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,3.16,0.0,0.0,0,0,0,0,0,0,0.0,1.87,0,0,0,0,0,0.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,2.07,2.38
heavy snow_3,0,1.87,0,2.28,0,0,2.09,0.0,0.0,2.67,1.86,1.22,0.0,0,0.71,0,0,0,4.52,0,0.0,0,0,4.18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,1.42,0,0.0,0,1.79,0.0,1.07,0.0,0,4.72,0,0.0,0,0.0,0.0,0.0,0.0,3.2,0,0,0,0,1.25,0,0,0,3.51,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5.5,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,1.72,2.11
proximity thunderstorm with rain_0,2.63,0.75,2.04,0,0.97,1.25,0,0,2.3,2.17,1.88,2.16,1.84,3.41,0,0,0.0,2.78,1.98,2.61,0.0,3.71,2.11,0,3.51,0,2.36,2.77,1.23,1.97,6.35,3.05,2.09,0,0,0.0,2.59,0,0,0,0,0,0,0,0,0,2.25,2.32,2.15,3.53,0.0,2.84,1.88,0.0,0.88,2.67,2.61,2.07,3.42,0,0,0.0,0,0.0,0,0.0,0.0,0,2.15,3.61,0,0,3.55,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.36,0,2.77,0,0.0,0,1.97,0,0,1.25,6.35,0,0,0,3.07,0,0,2.11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,2.32,2.51
mist_6,0.82,2.71,0.0,1.63,0.91,0.42,0.35,0,0.31,2.75,0.8,0.0,0,1.93,0.0,0,0.5,0.76,0,1.02,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,2.19,0.0,2.08,0,0.0,0,0.0,0,0,1.02,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,2.09,1.96
heavy snow_2,0,1.36,0,2.55,0,0,2.55,1.76,0.59,2.24,3.05,1.82,0.96,2.04,0,0,0,0,5.85,0.0,0.0,0,0.0,3.93,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,2.24,1.9,1.98,0.0,0,2.8,0.0,0.0,1.13,0.0,4.99,0.0,0,0,0.0,0.65,0.0,1.43,0.0,0,0.0,0.0,0,0,0,0,0,4.03,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,1.25,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,2.7,2.64
thunderstorm with rain_0,2.48,0,1.82,0,0,2.57,0,0,2.01,2.42,2.04,2.88,2.98,2.65,0.0,0,0.86,2.92,1.46,2.43,1.27,3.94,1.44,0,4.51,0,2.12,3.77,0,5.15,1.62,2.37,2.82,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,2.0,2.5,2.95,2.97,2.3,2.97,2.25,0,0.0,3.51,2.43,1.52,1.77,0,0,0,0,1.28,0,0.0,0.0,0,1.47,3.99,0.0,0,4.57,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.12,0,3.77,0,0.0,0,5.15,0,0,0,1.62,0,0,0,2.38,0,0,2.85,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,2.36,2.9
