,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
few clouds_2,1.13,0.81,0.99,0.63,1.25,2.19,0.88,0.4,0.99,0.18,0.13,0.61,1.28,0.37,6.89,0.0,2.54,0.06,0.15,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.12,0.4,0.16,1.26,0.06,0.1,0.05,0.28,1.0,0.1,0.02,1.04,2.05,0.0,1.95,1.42,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.83,0.98,0.0,52.09,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.76,0.95
heavy snow_0,0.0,1.99,0.0,2.91,0.22,0.0,2.12,1.02,0.15,2.35,1.45,0.4,0.19,1.03,0.19,0.64,0.0,0.45,2.17,0.78,4.15,0.25,0.62,21.73,0.21,10.71,0.0,0.0,0.7,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.16,6.08,0.0,12.6,0.0,0.0,15.89,0.0,0.0,0.13,2.74,0.32,1.22,0.67,0.46,1.66,1.13,1.11,0.21,0.78,2.23,0.23,0.0,0.69,0.05,0.27,4.26,1.37,0.77,0.38,0.0,0.65,0.27,0.4,0.0,0.22,0.0,23.4,0.91,0.29,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,18.23,0.0,0.0,0.0,0.72,0.0,4.34,0.0,14.83,0.68,0.0,17.07,0.0,0.0,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.16,0.0,14.11,0.0,6.08,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.07,1.1
light snow_1,0.0,1.06,0.0,2.7,0.04,0.0,3.25,3.07,0.58,1.14,1.44,1.1,0.61,0.47,0.06,7.45,0.0,0.14,1.71,0.24,0.77,0.13,0.15,0.47,0.11,2.77,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,4.27,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.26,1.27,0.52,0.71,0.14,1.5,0.98,2.04,0.85,0.24,1.75,0.24,0.04,4.99,0.0,0.62,0.7,0.24,1.31,0.67,1.06,0.12,0.11,0.08,0.15,0.11,0.0,0.55,21.71,0.0,6.35,0.74,0.0,2.86,5.34,1.13,0.0,1.75,2.71,0.3,0.62,0.0,8.99,0.36,0.0,0.0,0.0,0.69,0.0,0.0,1.52,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.13,1.09
mist_3,0.67,1.42,0.54,1.54,0.91,0.31,1.15,0.0,0.67,2.69,0.52,0.46,0.32,0.74,0.26,0.68,0.73,0.45,2.62,0.9,2.59,0.54,1.54,0.66,0.36,0.0,0.16,0.12,0.0,0.0,1.03,0.76,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.5,0.4,0.77,0.45,0.46,0.59,0.18,0.7,0.33,0.9,2.75,0.66,0.05,0.82,0.41,0.27,2.53,0.0,2.26,1.53,0.72,1.63,0.58,0.5,0.5,0.37,0.0,0.76,0.28,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,2.75,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,2.76,0.0,0.0,0.78,0.0,0.0,2.51,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.57,1.06
light snow_2,0.0,1.0,0.01,2.73,0.09,0.0,3.41,3.32,0.48,0.77,1.77,0.82,0.56,0.11,0.13,8.28,0.0,0.12,2.32,0.36,0.12,0.0,0.04,0.09,0.0,1.61,1.14,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.76,1.02,0.13,0.78,0.12,2.2,1.11,1.89,0.92,0.36,2.36,0.0,0.0,3.52,0.0,0.11,0.13,0.0,0.69,0.68,0.0,0.04,0.0,0.27,0.0,0.0,0.0,0.1,3.68,0.0,57.79,0.0,0.0,1.13,8.2,0.0,0.0,0.0,2.31,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.07,0.96
overcast clouds_4,0.0,1.47,0.31,2.21,0.22,0.0,2.27,2.52,0.07,0.11,3.72,0.49,0.2,0.01,0.11,0.19,0.0,0.02,0.17,0.08,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.41,0.0,0.78,0.02,0.49,0.0,0.36,0.19,0.08,0.19,0.05,0.0,0.25,0.0,0.33,0.0,0.64,0.18,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.42,0.0,0.0,0.0,136.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.89,0.94
light rain_2,0.86,1.16,1.0,0.92,0.98,1.54,0.15,0.0,0.03,0.25,0.95,0.61,0.4,3.33,0.14,0.0,0.18,1.17,0.34,0.25,0.0,0.31,0.2,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.49,0.21,0.57,0.82,0.62,1.76,1.23,0.29,0.25,0.37,2.32,0.24,0.0,0.73,0.33,0.0,0.16,0.12,0.0,1.62,0.21,0.34,0.06,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,92.01,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.58,0.94
snow_0,0.0,2.09,0.03,2.97,0.35,0.0,1.73,0.67,0.17,2.48,1.03,0.39,0.16,1.13,0.0,5.74,0.0,1.14,1.71,0.97,6.19,0.51,0.91,10.74,0.47,16.75,0.62,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,2.98,22.87,10.28,0.0,3.26,23.35,0.0,0.0,0.15,2.89,0.41,1.32,0.31,1.17,1.17,0.98,0.9,0.18,0.97,1.89,0.17,0.0,6.48,0.15,0.11,6.22,0.17,0.88,0.28,0.18,0.91,0.54,0.0,0.0,0.48,0.0,12.08,5.35,0.64,2.34,0.0,0.0,17.12,0.5,0.79,0.0,0.0,0.76,0.62,0.86,0.0,0.0,0.0,14.22,0.0,0.0,0.48,0.26,0.0,7.79,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,9.21,0.0,2.98,0.0,0.0,0.0,10.28,22.87,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,23.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,1.09
light snow_3,0.0,0.4,0.0,2.67,0.0,0.0,5.78,0.91,0.05,0.59,0.96,0.66,0.14,0.16,0.0,8.88,0.0,0.06,1.97,0.0,0.18,0.0,0.06,0.38,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.68,0.83,0.19,0.55,0.06,0.87,0.62,1.22,0.24,0.0,2.1,0.0,0.0,3.72,0.0,0.0,0.19,0.91,0.26,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.44,5.46,0.0,3.54,0.0,0.0,2.33,120.95,0.0,0.0,0.0,3.43,0.0,0.0,0.0,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.08,1.02
broken clouds_3,0.11,2.57,0.0,1.66,0.44,0.13,2.59,0.0,0.11,0.06,0.12,3.39,0.02,0.19,0.42,0.54,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.32,0.12,0.07,0.0,0.23,0.0,0.0,0.04,0.0,0.24,0.43,0.46,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.16,1.69,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,207.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.9,1.01
moderate rain_1,1.67,1.0,0.65,0.56,1.06,1.62,0.21,0.0,0.19,0.33,0.67,0.14,0.22,2.02,0.05,0.0,0.31,5.17,0.1,0.0,0.3,1.15,0.0,0.0,2.83,0.0,0.0,2.33,0.0,3.76,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,19.02,0.0,0.0,0.0,0.0,0.18,0.38,0.09,0.99,0.3,1.62,0.59,1.0,0.61,0.17,0.0,0.11,4.69,0.0,0.0,0.25,0.28,0.31,0.28,0.0,0.0,0.0,0.0,1.23,0.0,0.0,2.38,0.37,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.05,1.04
mist_4,0.67,1.72,0.62,1.25,0.49,0.38,0.7,0.0,0.54,2.66,0.65,0.23,0.25,0.11,0.1,0.88,0.53,0.11,2.17,0.18,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.92,0.15,0.13,0.0,0.11,0.61,1.67,0.09,0.26,0.18,2.24,0.0,0.1,1.2,0.0,0.39,2.05,0.0,1.61,3.65,1.89,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.17,1.29,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.71,1.03
haze_1,0.65,0.61,0.69,1.89,0.96,0.72,2.03,2.56,0.8,1.71,0.81,0.64,0.52,0.53,0.52,2.87,0.0,0.18,5.58,0.22,1.37,0.31,0.07,2.24,0.26,1.72,0.71,0.53,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.98,0.73,1.62,0.7,0.64,0.46,0.18,0.82,0.26,1.26,0.64,0.22,4.04,0.19,0.31,3.45,0.51,0.2,1.34,0.29,2.9,2.06,0.31,0.07,0.17,0.79,0.0,0.27,0.0,2.22,3.52,1.08,0.0,0.0,0.0,1.62,1.69,0.0,0.0,1.04,31.32,0.71,1.47,0.53,0.0,1.7,3.72,0.0,0.0,0.0,0.45,0.0,6.02,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,21.51,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.98,0.0,1.15,0.79,0.7
proximity shower rain_0,2.16,0.44,1.16,0.04,0.68,1.89,0.0,0.0,0.67,0.99,0.84,1.31,0.81,2.36,0.29,0.47,0.0,2.89,1.32,3.35,0.19,5.26,1.36,0.0,2.15,0.57,26.18,7.77,3.19,3.53,5.44,7.38,2.07,0.0,0.0,8.5,3.66,17.68,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.61,1.14,1.74,2.57,0.65,2.97,1.31,0.0,0.65,1.09,3.35,1.19,2.11,0.51,0.46,0.46,0.36,0.19,0.35,0.0,0.39,0.0,1.26,5.52,0.12,0.0,2.21,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.04,26.18,0.0,7.77,0.0,0.0,0.0,3.53,0.0,1.98,3.29,5.44,0.0,0.0,0.0,7.54,0.0,0.0,2.22,9.27,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,17.68,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.47,0.73
mist_5,0.03,1.53,0.43,2.85,0.25,0.0,1.85,0.0,0.13,2.8,0.24,0.19,0.16,0.17,0.18,1.7,0.0,0.0,2.78,0.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.77,0.04,0.21,0.59,0.0,0.33,0.0,0.23,0.27,0.4,2.45,0.0,0.4,2.02,0.0,0.0,0.0,0.0,1.65,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.78,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,2.75,0.0,214.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,29.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.35,1.16
thunderstorm_0,2.36,0.04,1.22,0.0,0.13,2.64,0.0,0.0,0.99,1.02,0.7,1.14,1.07,2.12,0.44,0.0,0.42,2.69,0.65,1.87,0.3,7.44,0.55,0.0,4.52,0.0,7.88,12.59,0.57,4.45,6.61,7.25,3.35,0.0,7.66,11.02,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.15,1.32,2.25,0.9,2.72,1.14,0.17,0.47,1.29,1.87,0.72,1.9,0.41,0.0,0.17,1.54,0.31,0.0,0.28,0.42,0.0,0.58,7.29,0.39,0.96,4.29,0.5,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,3.6,0.0,0.56,7.88,0.0,12.59,0.0,13.37,0.0,4.45,0.0,0.0,0.59,6.61,0.0,0.0,0.0,7.4,0.0,0.0,3.59,0.0,0.0,10.15,0.0,0.0,0.0,12.71,7.66,0.0,0.0,11.02,0.0,0.0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.1,1.1
light snow_4,0.0,0.05,0.0,2.93,0.0,0.0,6.09,0.48,0.12,0.3,0.31,0.21,0.17,0.0,0.0,8.96,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.35,0.31,0.0,0.0,0.0,0.29,0.86,0.3,0.29,0.0,0.64,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,2.22,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.88,0.98
proximity thunderstorm_1,1.6,0.25,1.4,0.15,0.59,2.13,0.0,0.0,1.22,0.32,1.3,1.67,1.22,1.34,0.21,0.0,0.0,1.21,0.44,0.3,0.34,8.49,0.47,0.0,1.19,0.0,4.76,3.59,0.0,0.0,1.26,2.48,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.33,2.05,1.5,0.86,1.25,2.04,0.58,0.4,1.06,0.3,0.37,1.09,0.47,0.0,0.86,1.97,0.35,0.0,0.72,0.0,0.0,0.5,2.84,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,3.59,0.0,78.25,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,2.53,0.0,0.0,2.05,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.74,0.9
heavy snow_1,0.0,1.36,0.0,3.24,0.0,0.0,3.26,2.22,0.2,1.41,2.17,0.7,0.35,0.67,0.56,0.0,0.0,0.25,1.39,0.1,0.89,0.0,0.0,20.28,0.21,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.56,0.43,0.81,1.43,0.26,0.81,3.01,4.83,0.4,0.1,1.41,0.0,1.22,0.0,0.0,0.46,0.92,0.0,1.01,0.74,0.0,0.0,0.0,0.0,0.0,0.21,0.0,14.74,0.0,0.0,0.0,2.05,0.0,0.76,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,80.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.32,0.0,0.0,0.0,0.0,27.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.15,0.98
thunderstorm with heavy rain_0,2.4,0.07,1.12,0.0,0.26,2.87,0.0,0.0,0.7,1.88,0.9,0.99,1.09,2.36,0.5,0.14,0.83,2.72,1.16,1.85,0.4,10.04,0.55,0.0,8.74,0.41,3.68,9.71,1.14,17.65,10.2,17.26,11.09,0.0,20.27,10.93,7.85,0.0,0.0,0.0,0.0,25.5,0.0,0.0,27.33,0.0,0.68,2.11,1.19,2.85,0.6,2.79,1.13,1.0,0.47,1.23,1.85,1.14,0.25,0.82,0.2,0.33,1.27,0.41,0.0,0.84,0.0,0.0,0.58,10.52,0.51,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,2.38,0.0,1.12,3.68,0.0,9.71,0.0,11.06,0.0,17.65,0.0,0.0,1.17,10.2,0.0,0.0,0.0,17.62,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,16.82,20.27,0.0,0.0,10.93,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.25,1.13
broken clouds_4,0.0,0.88,0.0,3.56,1.22,0.0,2.97,0.0,0.0,0.0,0.0,3.48,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.83,0.85
