,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
light snow_1,0,1.31,0,1.69,0.46,0,1.55,1.34,1.26,1.48,1.68,1.58,1.1,1.13,0.22,2.32,0.0,0.72,1.21,0.71,0.85,0.54,0.56,0.66,0.0,1.08,0.25,0,0,0,0,0,0,0,0.56,0,0,0,0.42,0.59,0,0,0,0,0,0,1.25,1.52,1.67,1.13,0.8,0.73,1.42,0.82,1.37,1.15,0.71,1.22,0.7,0.25,1.85,0.0,0.67,0.81,0.27,0.91,0.64,0.53,0.68,0.45,0.19,0.26,0.0,0,0.68,2.44,0.0,1.35,0.0,0,1.1,0.77,0.37,0,0.0,0.78,0.25,0.21,0,0.92,0.0,0,0,0,0.5,0,0,0.45,0.19,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.0,0,0.42,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.59,1.92,2.02
mist_3,1.15,1.32,0.91,1.31,1.06,0.61,1.23,0,1.49,2.26,0.86,0.95,0.79,1.29,0.47,1.01,0.7,0.99,1.79,1.2,1.34,1.16,1.68,1.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.48,1.9,0.75,1.21,0.66,1.0,0.79,0.3,0.66,0.7,1.2,1.85,1.23,0.14,0.98,0.73,0.43,1.36,0.0,1.19,0.89,0.0,1.79,1.18,0.62,0.0,0.0,0.0,1.05,0.6,2.7,0,0,0,0.0,0,0,0,1.5,1.06,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.57,0.0,0,0.0,0,0,0.0,0,0,0,0,0.34,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,2.4,2.07
light snow_2,0,1.3,0.0,1.83,0.6,0,1.57,1.41,1.07,1.39,1.96,1.41,1.07,0.42,0.48,2.53,0,0.68,1.68,1.08,0.0,0,0.0,0.0,0,0.99,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.05,1.3,1.51,0.44,0.9,0.68,1.92,0.99,1.43,1.25,1.08,1.63,0,0,1.65,0.0,0.25,0.0,0.0,0.88,0.9,0.0,0.0,0,0.53,0,0,0,0.0,1.08,0,2.78,0,0,0.82,1.21,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,1.81,1.87
overcast clouds_4,0,1.54,0.84,1.61,0.0,0,1.48,1.22,0.45,0.74,2.39,1.27,0.55,0.16,0.51,0.46,0,0.0,0.53,0.0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.71,1.01,0.0,0.0,0.0,0.95,0,0.55,0.44,0.0,0.54,0.0,0.0,0.62,0,0.83,0,0.48,0.64,0.0,0.0,0,0,0.0,0.0,0,0,0.82,0.0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.53,1.83
light rain_2,1.22,1.34,1.38,1.21,1.12,1.47,0.0,0,0.32,0.81,1.61,1.17,0.83,2.41,0.34,0,0.21,1.61,1.6,1.17,0.0,0.57,0.0,0,1.26,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.84,1.04,0.57,0.65,1.42,1.12,1.52,1.03,0.75,1.17,1.64,1.49,0.35,0,0.65,0.41,0.0,0.0,0.32,0,0.72,0.0,0.59,0.17,0,1.27,0,0,0,0,0,0,2.93,0,0,0.0,1.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,2.08,1.17,1.81
snow_0,0,1.87,0.0,1.82,0.0,0,1.34,0.73,1.0,2.19,2.51,1.47,0.83,1.88,0,2.34,0,1.81,1.6,1.5,2.09,1.07,1.23,2.18,1.46,2.68,0.54,0,0.23,0,0,0,0,0,0.0,0,0.0,0,0.43,2.11,1.4,0,0.48,0.0,0,0,0.99,2.27,1.37,1.94,0.89,1.83,2.22,1.4,1.69,0.69,1.5,1.69,0.45,0,2.28,0.0,0.48,2.1,0.3,0.76,0.43,0.0,1.23,1.09,0,0,1.46,0,2.21,1.83,0.0,0.93,0,0,2.68,0.22,0.0,0,0,0.43,0.54,0.0,0,0,0,3.59,0,0,0.37,0.23,0,0.94,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.43,0,0,0.0,1.4,2.11,0,0,0,0,0,0.48,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.03,1.67,2.17
light snow_3,0,0.86,0,1.97,0,0,2.18,0.66,0.23,1.34,1.44,1.36,0.56,0.9,0.0,2.74,0,0.0,1.7,0,0.0,0,0.0,0.0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.23,1.44,1.36,0.93,0.9,0.0,1.08,1.18,0.96,0.61,0,1.77,0,0,2.06,0,0,0.0,0.0,0.38,0,0,0.0,0,0.0,0,0,0,0.0,1.69,0,0.78,0,0,1.7,3.14,0,0,0,1.13,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,1.79,2.03
broken clouds_3,0.52,2.02,0.0,1.58,0.93,0.4,1.57,0,0.67,0.54,0.47,2.54,0.19,0.82,1.4,0.8,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.69,1.08,1.06,0.13,0,0.52,0,0,0.0,0,0.0,0.63,0.0,0.92,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.71,0.0,0,0,0.0,0.0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.95,1.63,2.02
moderate rain_1,1.93,1.34,1.06,1.08,1.45,1.62,0.5,0,0.94,0.84,1.6,0.61,1.61,2.16,0.19,0,0.41,2.69,0.0,0.0,0.57,1.32,0.0,0,1.67,0,0,1.07,0,1.49,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.79,0.89,0.43,1.53,0.57,1.7,1.12,0.0,1.05,0.0,0.0,0.0,1.93,0.0,0,0.63,0.0,0.57,0.0,0,0,0,0.0,1.49,0,0,1.68,0.0,0,0,0,0,0,0.96,0,0,0,3.21,0,0,0,0,1.07,0,0,0,1.49,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1.1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,1.87,2.08
mist_4,1.2,1.58,1.19,1.33,0.95,0.73,0.91,0,1.43,2.5,1.16,0.61,0.76,0.45,0.37,1.08,0.82,0.8,1.93,0.55,1.52,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,1.78,0.56,0.49,0.0,0.81,0.98,1.15,0.19,0.69,0.55,1.96,0.0,0.0,1.52,0,0.64,1.57,0,1.39,1.68,0.83,0.0,0.0,0.25,0,0,0,0,0.0,0.41,0,0,0,0,0,0,0,3.21,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.77,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,2.65,2.2
haze_1,1.21,1.16,1.21,1.79,1.57,1.03,1.55,1.29,1.57,2.29,1.33,1.42,1.01,1.16,0.86,1.93,0.0,0.52,2.55,0.54,1.66,0.62,0.23,1.29,0.55,2.32,0.61,0.61,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1.54,2.22,1.38,1.22,0.76,0.53,1.08,0.34,1.21,1.01,0.54,2.37,0.45,0.49,2.12,0.64,0.34,1.6,0.0,1.7,1.22,0.33,0.24,0.39,0.94,0.0,0.56,0.0,1.4,1.36,0.47,0.0,0,0,2.18,0.45,0,0,0.33,2.52,0.61,0.31,0.61,0,0.0,0.93,0.0,0,0.0,0.0,0,0.0,1.11,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.08,1.7,1.66
proximity shower rain_0,2.2,1.01,1.48,0.3,1.12,1.78,0,0,1.7,1.58,1.41,1.98,1.52,2.55,0.67,0.85,0,2.4,1.78,2.33,0.57,2.31,1.31,0,1.43,0.84,2.69,2.26,1.26,1.12,1.23,1.59,0.93,0,0,1.26,0.0,1.93,0,0,0,0.0,0,0,0,0,1.68,1.62,2.03,2.51,1.31,2.43,1.54,0.0,0.74,1.59,2.33,1.68,1.64,1.14,0.75,0.76,0.55,0.58,0.0,0.0,0.0,0.0,1.23,2.33,0.25,0,1.49,0,0,1.44,0,0.0,0,0,0.84,0,0,0,0,0.66,2.69,0,2.26,0,0.0,0,1.12,0,0.89,1.27,1.23,0,0,0,1.6,0,0,0.93,0.0,0,0.0,0,0,0,0.0,0,0,0,1.26,0,1.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,1.39,1.77
mist_5,0.0,1.61,1.1,1.92,0.57,0.0,1.59,0,0.73,2.63,0.63,0.89,0.72,0.7,0.0,1.66,0,0.0,2.19,0.0,0.6,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1.4,0.24,0.97,1.07,0.0,0.7,0.0,0.35,1.09,0.0,1.9,0.0,0.0,1.78,0,0.0,0.0,0,1.12,0.81,0,0.0,0,0,0,0.0,0,0,1.05,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.3,0,3.52,0,0,0,0,0,0,0.0,0,0,0.89,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,2.32,2.43
thunderstorm_0,2.25,0.38,1.59,0,0.55,2.13,0,0,2.4,1.49,1.71,2.16,2.12,2.31,1.35,0,0.93,2.14,1.02,1.84,0.8,2.45,0.96,0,1.97,0,1.76,2.43,0.38,1.06,1.93,1.62,0.92,0,1.37,1.62,1.4,0,0,0,0,0,0.0,0,0,0,2.39,1.5,2.01,2.23,2.01,2.13,1.84,0.0,0.94,1.99,1.84,1.04,1.5,0.97,0,0.0,1.87,0.8,0,0.5,0.62,0,1.02,2.35,1.03,0.78,1.87,0.0,0,0,0,0,0,0.0,0,0,0,0.81,0,0.0,1.76,0,2.43,0,2.11,0,1.06,0,0.0,0.38,1.93,0,0,0,1.62,0,0,0.93,0,0,1.0,0,0,0,0.0,1.37,0,0,1.62,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,2.05,2.44
light snow_4,0,0.0,0,2.22,0,0,2.33,0.0,1.28,2.21,0.82,0.92,0.88,0,0.0,3.01,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,1.27,2.29,0.98,0,0,0,0.64,0.0,0.48,0.96,0,1.11,0,0,1.7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.03,0,0.0,0,0,0,0.74,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,1.76,2.2
proximity thunderstorm_1,1.96,0.96,1.74,0.83,1.19,2.03,0,0,2.49,0.81,2.57,3.01,2.52,1.77,0.0,0.0,0,1.42,1.11,0.56,0.0,2.8,0.89,0,0.8,0.0,0.0,1.07,0,0.0,0.51,0.7,0.65,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.46,0.76,3.14,1.79,1.1,1.44,3.24,0.0,0.59,1.84,0.56,0.93,1.22,0.0,0.0,1.06,0.0,0.0,0,0.0,0,0,0.89,1.44,0,0,0.81,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.07,0,3.31,0,0.0,0,0,0,0.51,0,0,0,0.7,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.33,1.76,2.21
heavy snow_1,0,1.85,0,2.49,0.0,0,1.93,1.76,0.75,2.08,2.66,1.71,1.13,1.79,0.85,0,0,0.0,1.51,0.0,1.02,0,0.0,3.12,0.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.74,2.09,1.12,2.14,1.82,0.0,1.28,2.44,2.56,0.93,0.0,1.83,0.0,1.06,0,0,0.0,1.03,0.0,1.04,0.84,0,0.0,0,0.0,0,0.0,0,2.6,0,0,0,0.68,0,0.47,0,0,0,0,0.65,0,0,0,0,0,3.26,0,0,0,0,0,0.0,0.0,0.0,0,0,2.83,0,0,0,0,0.98,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.2,2.51,2.58
thunderstorm with heavy rain_0,2.45,0.54,1.53,0,0.87,3.96,0,0,2.31,2.27,2.32,3.1,4.25,2.61,1.62,0.61,1.34,2.32,0.0,1.89,0.7,3.77,1.05,0,3.22,0.0,1.65,2.87,0.82,2.41,1.63,2.65,1.42,0,1.59,1.63,0.0,0,0,0,0,1.04,0,0,0.0,0,2.27,2.28,2.91,2.78,0.0,2.37,1.95,0.0,0.0,3.42,1.89,0.0,0.43,0.0,0.65,0.0,0.0,0.77,0,1.45,0.0,0,1.05,3.77,1.11,0,3.24,0,0,0,0,0,0,0,0.0,0,0,0.61,0,0.0,1.65,0,2.87,0,0.0,0,2.41,0,0,0.83,1.63,0.0,0,0,2.66,0,0,1.43,0,0,0,0,0,0,0.0,1.59,0,0,1.63,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,2.41,3.15
broken clouds_4,0,1.29,0,2.59,1.62,0,1.97,0,0.0,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,1.82,2.12
drizzle_1,1.36,1.93,1.62,0.0,2.4,0,0,0,1.4,2.84,1.16,0.99,0.59,2.42,0,2.05,0,2.98,1.38,2.4,0.66,1.1,3.08,0.0,2.29,1.57,0.51,0.0,1.44,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.39,2.92,1.06,2.2,0,3.01,1.45,0.69,0.0,0,2.4,1.06,2.11,0,2.18,0.0,0,0.67,0.67,1.97,1.19,0,2.28,1.12,0,0.0,2.31,0,0.0,0.71,0.0,0,0,0,1.19,0,0,0,0,0.0,0.51,0.0,0.0,0,0,0,0,0,3.34,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.06,2.53,2.17
heavy intensity drizzle_0,1.82,1.24,2.08,0.0,2.13,0.58,0,0,0,2.84,2.36,1.11,1.05,2.84,0,0.98,0,3.34,1.55,3.07,0.72,2.37,3.2,0.0,3.73,0.0,2.08,0.0,2.93,0.0,0,1.39,0,0,0.0,1.55,3.77,0,0,0,0,0,0,0,0.0,0,0,2.88,0.97,3.02,0.0,3.37,1.84,0,0.0,1.06,3.07,1.66,0.48,0,1.04,0.0,0.0,0.73,0,2.44,0.91,0,3.26,2.41,0,0,3.75,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.78,2.09,0,0.0,0,0,0,0.0,0,1.31,3.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.55,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.54,2.69
thunderstorm with light rain_0,2.6,0.48,1.75,0.0,1.06,2.6,0,0,2.08,1.99,2.04,2.7,3.41,2.54,1.9,0.0,1.18,2.33,1.66,1.87,0,3.2,1.58,0,2.27,0,1.93,1.95,0.0,2.76,2.06,1.85,2.66,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2.24,1.97,2.8,2.82,1.46,2.35,2.26,0.0,0.0,3.31,1.87,1.34,1.04,2.18,0,0.71,0.0,0,0,0.73,0.53,0.0,1.59,3.21,0.74,0,2.34,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.93,0,1.95,0,0.0,0,2.76,0,0,0.0,2.06,0,0,0,1.85,0,0,2.67,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,2.36,3.14
fog_1,1.05,2.03,1.26,2.01,1.51,0.0,0.75,0,2.01,3.03,0.75,0.79,1.62,1.39,0.0,1.64,0,1.48,1.42,1.8,3.15,0.0,1.21,1.93,0.0,1.99,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.99,3.02,0.92,1.42,0.0,1.49,0.39,0.0,0.0,1.24,1.8,1.64,0.52,0,1.57,0,1.18,2.75,0,2.41,1.8,0,1.22,0.0,0.0,0,0.0,0,2.0,1.37,1.49,0,0,0.0,2.08,0,0,0,1.36,0.55,0,0.86,0,0,0,0.0,0.0,0,0,0,0,3.29,0,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.93,2.97,2.96
haze_2,1.48,1.22,1.82,2.39,1.25,0.67,1.78,1.67,1.07,2.74,0.58,1.2,0.97,2.44,1.0,1.77,0,1.57,3.33,1.11,1.27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,2.61,1.34,2.54,0,1.59,0.0,0.51,0.89,0.88,1.11,3.33,0,0.77,1.41,0.0,0.97,1.28,0,1.72,0.0,0.0,0.0,0,0.89,0,0,0.0,0.0,2.73,0.0,0.0,0,0,0,0,0,0,0.0,1.51,0,0,0,0,0,0.0,0,0,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,2.37,2.7
heavy snow_3,0,2.04,0,2.45,0,0,2.17,0.0,0.0,2.85,1.96,1.28,0.0,0,0.69,0,0,0,4.31,0,0.0,0,0,3.75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7,1.4,0,0.0,0,1.71,0.0,1.02,0.0,0,4.41,0,0.0,0,0.0,0.0,0.0,0.0,2.88,0,0,0,0,1.1,0,0,0,3.05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4.06,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,1.97,2.39
proximity thunderstorm with rain_0,2.89,0.81,2.22,0,1.03,1.32,0,0,2.58,2.32,1.98,2.27,1.88,3.49,0,0,0.0,2.7,1.89,2.45,0.0,3.35,1.9,0,3.08,0,1.88,2.2,0.93,1.48,4.72,2.26,1.51,0,0,0.0,1.73,0,0,0,0,0,0,0,0,0,2.55,2.4,2.13,3.48,0.0,2.72,1.8,0.0,0.84,2.53,2.45,1.93,3.18,0,0,0.0,0,0.0,0,0.0,0.0,0,1.92,3.22,0,0,3.1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.88,0,2.2,0,0.0,0,1.48,0,0,0.93,4.72,0,0,0,2.27,0,0,1.52,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,2.66,2.85
mist_6,0.91,2.97,0.0,1.76,0.97,0.44,0.37,0,0.35,2.95,0.84,0.0,0,1.97,0.0,0,0.48,0.74,0,0.96,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,2.27,0.0,2.06,0,0.0,0,0.0,0,0,0.96,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,2.4,2.23
heavy snow_2,0,1.49,0,2.77,0,0,2.66,1.77,0.67,2.4,3.25,1.92,0.99,2.1,0,0,0,0,5.62,0.0,0.0,0,0.0,3.55,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,2.34,1.89,1.96,0.0,0,2.7,0.0,0.0,1.08,0.0,4.7,0.0,0,0,0.0,0.6,0.0,1.32,0.0,0,0.0,0.0,0,0,0,0,0,3.53,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0.93,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,3.11,3.02
thunderstorm with rain_0,2.76,0,2.0,0,0,2.73,0,0,2.29,2.61,2.18,3.05,3.08,2.74,0.0,0,0.85,2.86,1.41,2.3,1.18,3.6,1.31,0,4.01,0,1.71,3.02,0,3.92,1.22,1.77,2.06,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,2.3,2.62,2.94,2.96,2.25,2.89,2.18,0,0.0,3.36,2.3,1.44,1.67,0,0,0,0,1.19,0,0.0,0.0,0,1.32,3.6,0.0,0,4.03,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.71,0,3.02,0,0.0,0,3.92,0,0,0,1.22,0,0,0,1.78,0,0,2.07,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.73,3.34
